,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,1.283,1.283,1.02
1,2023-01-12,1.27,1.27,-0.94
2,2023-01-11,1.282,1.282,-0.85
3,2023-01-10,1.293,1.293,-0.23
4,2023-01-09,1.296,1.296,5.02
5,2023-01-06,1.234,1.234,-0.8
6,2023-01-05,1.244,1.244,-0.24
7,2023-01-04,1.247,1.247,0.24
8,2023-01-03,1.244,1.244,3.15
9,2022-12-31,1.206,1.206,--
10,2022-12-30,1.206,1.206,0.84
11,2022-12-29,1.196,1.196,-0.33
12,2022-12-28,1.2,1.2,0.5
13,2022-12-27,1.194,1.194,1.62
14,2022-12-26,1.175,1.175,-0.09
15,2022-12-23,1.176,1.176,-1.42
16,2022-12-22,1.193,1.193,-0.75
17,2022-12-21,1.202,1.202,0.92
18,2022-12-20,1.191,1.191,-0.75
19,2022-12-19,1.2,1.2,-1.4
20,2022-12-16,1.217,1.217,-0.65
21,2022-12-15,1.225,1.225,-2.47
22,2022-12-14,1.256,1.256,0.64
23,2022-12-13,1.248,1.248,1.38
24,2022-12-12,1.231,1.231,-3.38
25,2022-12-09,1.274,1.274,1.11
26,2022-12-08,1.26,1.26,-0.08
27,2022-12-07,1.261,1.261,-0.71
28,2022-12-06,1.27,1.27,-0.78
29,2022-12-05,1.28,1.28,1.83
30,2022-12-02,1.257,1.257,-2.1
31,2022-12-01,1.284,1.284,2.31
32,2022-11-30,1.255,1.255,-0.71
33,2022-11-29,1.264,1.264,0.4
34,2022-11-28,1.259,1.259,-0.71
35,2022-11-25,1.268,1.268,1.36
36,2022-11-24,1.251,1.251,1.87
37,2022-11-23,1.228,1.228,-0.32
38,2022-11-22,1.232,1.232,-0.48
39,2022-11-21,1.238,1.238,-0.32
40,2022-11-18,1.242,1.242,-0.88
41,2022-11-17,1.253,1.253,-1.88
42,2022-11-16,1.277,1.277,1.11
43,2022-11-15,1.263,1.263,0
44,2022-11-14,1.263,1.263,-1.86
45,2022-11-11,1.287,1.287,3.79
46,2022-11-10,1.24,1.24,-1.04
47,2022-11-09,1.253,1.253,2.37
48,2022-11-08,1.224,1.224,1.75
49,2022-11-07,1.203,1.203,2.73
50,2022-11-04,1.171,1.171,1.12
51,2022-11-03,1.158,1.158,-0.52
52,2022-11-02,1.164,1.164,1.13
53,2022-11-01,1.151,1.151,2.04
54,2022-10-31,1.128,1.128,-1.74
55,2022-10-28,1.148,1.148,-0.17
56,2022-10-27,1.15,1.15,2.13
57,2022-10-26,1.126,1.126,1.62
58,2022-10-25,1.108,1.108,-1.77
59,2022-10-24,1.128,1.128,1.9
60,2022-10-21,1.107,1.107,-0.72
61,2022-10-20,1.115,1.115,-0.54
62,2022-10-19,1.121,1.121,-2.69
63,2022-10-18,1.152,1.152,-0.17
64,2022-10-17,1.154,1.154,0.35
65,2022-10-14,1.15,1.15,1.59
66,2022-10-13,1.132,1.132,-0.7
67,2022-10-12,1.14,1.14,1.79
68,2022-10-11,1.12,1.12,-0.27
69,2022-10-10,1.123,1.123,-0.18
70,2022-09-30,1.125,1.125,0.72
71,2022-09-29,1.117,1.117,1.64
72,2022-09-28,1.099,1.099,-3
73,2022-09-27,1.133,1.133,0
74,2022-09-26,1.133,1.133,-4.39
75,2022-09-23,1.185,1.185,-0.84
76,2022-09-22,1.195,1.195,0.67
77,2022-09-21,1.187,1.187,1.45
78,2022-09-20,1.17,1.17,2.45
79,2022-09-19,1.142,1.142,-0.7
80,2022-09-16,1.15,1.15,-3.36
81,2022-09-15,1.19,1.19,-2.54
82,2022-09-14,1.221,1.221,-1.93
83,2022-09-13,1.245,1.245,1.63
84,2022-09-09,1.225,1.225,0.49
85,2022-09-08,1.219,1.219,2.44
86,2022-09-07,1.19,1.19,0.08
87,2022-09-06,1.189,1.189,2.24
88,2022-09-05,1.163,1.163,1.31
89,2022-09-02,1.148,1.148,-0.43
90,2022-09-01,1.153,1.153,-0.52
91,2022-08-31,1.159,1.159,-2.03
92,2022-08-30,1.183,1.183,-0.17
93,2022-08-29,1.185,1.185,-0.67
94,2022-08-26,1.193,1.193,-0.08
95,2022-08-25,1.194,1.194,2.23
96,2022-08-24,1.168,1.168,-1.77
97,2022-08-23,1.189,1.189,-0.5
98,2022-08-22,1.195,1.195,1.01
99,2022-08-19,1.183,1.183,-1.58
100,2022-08-18,1.202,1.202,-1.88
101,2022-08-17,1.225,1.225,-0.16
102,2022-08-16,1.227,1.227,-1.45
103,2022-08-15,1.245,1.245,-0.24
104,2022-08-12,1.248,1.248,2.04
105,2022-08-11,1.223,1.223,-1.45
106,2022-08-10,1.241,1.241,3.07
107,2022-08-09,1.204,1.204,0.17
108,2022-08-08,1.202,1.202,-0.08
109,2022-08-05,1.203,1.203,3.8
110,2022-08-04,1.159,1.159,0.26
111,2022-08-03,1.156,1.156,-1.45
112,2022-08-02,1.173,1.173,-0.68
113,2022-08-01,1.181,1.181,-0.51
114,2022-07-29,1.187,1.187,1.37
115,2022-07-28,1.171,1.171,0.77
116,2022-07-27,1.162,1.162,1.22
117,2022-07-26,1.148,1.148,1.06
118,2022-07-25,1.136,1.136,1.16
119,2022-07-22,1.123,1.123,-0.71
120,2022-07-21,1.131,1.131,0.35
121,2022-07-20,1.127,1.127,0.71
122,2022-07-19,1.119,1.119,0.18
123,2022-07-18,1.117,1.117,2.48
124,2022-07-15,1.09,1.09,-2.42
125,2022-07-14,1.117,1.117,0.54
126,2022-07-13,1.111,1.111,0.63
127,2022-07-12,1.104,1.104,-0.36
128,2022-07-11,1.108,1.108,-1.6
129,2022-07-08,1.126,1.126,0.27
130,2022-07-07,1.123,1.123,0.45
131,2022-07-06,1.118,1.118,-2.36
132,2022-07-05,1.145,1.145,-0.69
133,2022-07-04,1.153,1.153,0.61
134,2022-07-01,1.146,1.146,-0.35
135,2022-06-30,1.15,1.15,0.26
136,2022-06-29,1.147,1.147,-1.55
137,2022-06-28,1.165,1.165,-0.09
138,2022-06-27,1.166,1.166,1.83
139,2022-06-24,1.145,1.145,-0.35
140,2022-06-23,1.149,1.149,1.14
141,2022-06-22,1.136,1.136,-0.96
142,2022-06-21,1.147,1.147,-1.71
143,2022-06-20,1.167,1.167,-0.77
144,2022-06-17,1.176,1.176,2.53
145,2022-06-16,1.147,1.147,-0.17
146,2022-06-15,1.149,1.149,1.41
147,2022-06-14,1.133,1.133,-1.73
148,2022-06-13,1.153,1.153,3.04
149,2022-06-10,1.119,1.119,0.27
150,2022-06-09,1.116,1.116,1.55
151,2022-06-08,1.099,1.099,0.27
152,2022-06-07,1.096,1.096,-0.54
153,2022-06-06,1.102,1.102,1.1
154,2022-06-02,1.09,1.09,0.46
155,2022-06-01,1.085,1.085,-1.18
156,2022-05-31,1.098,1.098,-0.09
157,2022-05-30,1.099,1.099,1.2
158,2022-05-27,1.086,1.086,0.46
159,2022-05-26,1.081,1.081,-0.46
160,2022-05-25,1.086,1.086,2.36
161,2022-05-24,1.061,1.061,-3.37
162,2022-05-23,1.098,1.098,2.33
163,2022-05-20,1.073,1.073,1.9
164,2022-05-19,1.053,1.053,-0.09
165,2022-05-18,1.054,1.054,-0.94
166,2022-05-17,1.064,1.064,0.85
167,2022-05-16,1.055,1.055,-0.75
168,2022-05-13,1.063,1.063,0.85
169,2022-05-12,1.054,1.054,-0.85
170,2022-05-11,1.063,1.063,0.76
171,2022-05-10,1.055,1.055,-0.57
172,2022-05-09,1.061,1.061,-0.19
173,2022-05-06,1.063,1.063,-3.45
174,2022-05-05,1.101,1.101,-0.27
175,2022-04-29,1.104,1.104,5.04
176,2022-04-28,1.051,1.051,-2.41
177,2022-04-27,1.077,1.077,2.87
178,2022-04-26,1.047,1.047,-3.41
179,2022-04-25,1.084,1.084,-7.27
180,2022-04-22,1.169,1.169,0.86
181,2022-04-21,1.159,1.159,-4.21
182,2022-04-20,1.21,1.21,-4.2
183,2022-04-19,1.263,1.263,-0.16
184,2022-04-18,1.265,1.265,1.04
185,2022-04-15,1.252,1.252,-2.8
186,2022-04-14,1.288,1.288,0.16
187,2022-04-13,1.286,1.286,0.7
188,2022-04-12,1.277,1.277,1.43
189,2022-04-11,1.259,1.259,-0.08
190,2022-04-08,1.26,1.26,4.56
191,2022-04-07,1.205,1.205,-0.82
192,2022-04-06,1.215,1.215,0.66
193,2022-04-01,1.207,1.207,0.75
194,2022-03-31,1.198,1.198,-1.16
195,2022-03-30,1.212,1.212,-0.33
196,2022-03-29,1.216,1.216,-0.73
