,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.261,1.261,-1.56
1,2022-07-08,1.281,1.281,-0.93
2,2022-07-07,1.293,1.293,1.33
3,2022-07-06,1.276,1.276,-0.93
4,2022-07-05,1.288,1.288,-0.39
5,2022-07-04,1.293,1.293,1.02
6,2022-07-01,1.28,1.28,-0.08
7,2022-06-30,1.281,1.281,1.83
8,2022-06-29,1.258,1.258,-1.95
9,2022-06-28,1.283,1.283,-0.39
10,2022-06-27,1.288,1.288,0.86
11,2022-06-24,1.277,1.277,1.11
12,2022-06-23,1.263,1.263,2.6
13,2022-06-22,1.231,1.231,0
14,2022-06-21,1.231,1.231,-0.73
15,2022-06-20,1.24,1.24,0.81
16,2022-06-17,1.23,1.23,2.41
17,2022-06-16,1.201,1.201,-0.5
18,2022-06-15,1.207,1.207,-0.25
19,2022-06-14,1.21,1.21,-0.25
20,2022-06-13,1.213,1.213,-0.49
21,2022-06-10,1.219,1.219,1.5
22,2022-06-09,1.201,1.201,-1.96
23,2022-06-08,1.225,1.225,0.82
24,2022-06-07,1.215,1.215,-0.16
25,2022-06-06,1.217,1.217,2.01
26,2022-06-02,1.193,1.193,1.02
27,2022-06-01,1.181,1.181,0
28,2022-05-31,1.181,1.181,1.72
29,2022-05-30,1.161,1.161,0.69
30,2022-05-27,1.153,1.153,-0.43
31,2022-05-26,1.158,1.158,-0.26
32,2022-05-25,1.161,1.161,0.52
33,2022-05-24,1.155,1.155,-2.37
34,2022-05-23,1.183,1.183,-0.17
35,2022-05-20,1.185,1.185,1.2
36,2022-05-19,1.171,1.171,1.47
37,2022-05-18,1.154,1.154,-0.43
38,2022-05-17,1.159,1.159,1.22
39,2022-05-16,1.145,1.145,-0.09
40,2022-05-13,1.146,1.146,0.26
41,2022-05-12,1.143,1.143,-0.44
42,2022-05-11,1.148,1.148,1.06
43,2022-05-10,1.136,1.136,1.16
44,2022-05-09,1.123,1.123,-1.58
45,2022-05-06,1.141,1.141,-2.81
46,2022-05-05,1.174,1.174,-0.76
47,2022-04-29,1.183,1.183,1.11
48,2022-04-28,1.17,1.17,0.43
49,2022-04-27,1.165,1.165,2.64
50,2022-04-26,1.135,1.135,0
51,2022-04-25,1.135,1.135,-3.73
52,2022-04-22,1.179,1.179,0.51
53,2022-04-21,1.173,1.173,-2.17
54,2022-04-20,1.199,1.199,-2.76
55,2022-04-19,1.233,1.233,-0.24
56,2022-04-18,1.236,1.236,-0.08
57,2022-04-15,1.237,1.237,0
58,2022-04-14,1.237,1.237,1.89
59,2022-04-13,1.214,1.214,-0.33
60,2022-04-12,1.218,1.218,0.33
61,2022-04-11,1.214,1.214,-1.78
62,2022-04-08,1.236,1.236,0.98
63,2022-04-07,1.224,1.224,-1.84
64,2022-04-06,1.247,1.247,-1.03
65,2022-04-01,1.26,1.26,0.4
66,2022-03-31,1.255,1.255,-1.72
67,2022-03-30,1.277,1.277,1.92
68,2022-03-29,1.253,1.253,0
69,2022-03-28,1.253,1.253,-0.32
70,2022-03-25,1.257,1.257,-1.87
71,2022-03-24,1.281,1.281,-1.39
72,2022-03-23,1.299,1.299,0.7
73,2022-03-22,1.29,1.29,-0.85
74,2022-03-21,1.301,1.301,0.54
75,2022-03-18,1.294,1.294,0.39
76,2022-03-17,1.289,1.289,0.7
77,2022-03-16,1.28,1.28,3.14
78,2022-03-15,1.241,1.241,-3.72
79,2022-03-14,1.289,1.289,-2.72
80,2022-03-11,1.325,1.325,-0.75
81,2022-03-10,1.335,1.335,0.53
82,2022-03-09,1.328,1.328,-0.3
83,2022-03-08,1.332,1.332,-1.99
84,2022-03-07,1.359,1.359,-2.51
85,2022-03-04,1.394,1.394,-1.27
86,2022-03-03,1.412,1.412,-1.33
87,2022-03-02,1.431,1.431,-1.04
88,2022-03-01,1.446,1.446,1.12
89,2022-02-28,1.43,1.43,0.07
90,2022-02-25,1.429,1.429,0.35
91,2022-02-24,1.424,1.424,-2.33
92,2022-02-23,1.458,1.458,1.18
93,2022-02-22,1.441,1.441,-1.97
94,2022-02-21,1.47,1.47,-0.2
95,2022-02-18,1.473,1.473,0.68
96,2022-02-17,1.463,1.463,0.14
97,2022-02-16,1.461,1.461,-0.14
98,2022-02-15,1.463,1.463,1.46
99,2022-02-14,1.442,1.442,-1.5
100,2022-02-11,1.464,1.464,-1.68
101,2022-02-10,1.489,1.489,-0.47
102,2022-02-09,1.496,1.496,1.42
103,2022-02-08,1.475,1.475,-0.34
104,2022-02-07,1.48,1.48,0.89
105,2022-01-28,1.467,1.467,-0.88
106,2022-01-27,1.48,1.48,-2.57
107,2022-01-26,1.519,1.519,0.4
108,2022-01-25,1.513,1.513,-2.76
109,2022-01-24,1.556,1.556,-0.06
110,2022-01-21,1.557,1.557,-1.46
111,2022-01-20,1.58,1.58,-0.5
112,2022-01-19,1.588,1.588,-0.69
113,2022-01-18,1.599,1.599,0.13
114,2022-01-17,1.597,1.597,1.85
115,2022-01-14,1.568,1.568,0.45
116,2022-01-13,1.561,1.561,-2.25
117,2022-01-12,1.597,1.597,0.38
118,2022-01-11,1.591,1.591,-2.33
119,2022-01-10,1.629,1.629,0.87
120,2022-01-07,1.615,1.615,-0.68
121,2022-01-06,1.626,1.626,-0.67
122,2022-01-05,1.637,1.637,-1.62
123,2022-01-04,1.664,1.664,-1.01
124,2021-12-31,1.681,1.681,0.36
125,2021-12-30,1.675,1.675,1.45
126,2021-12-29,1.651,1.651,-1.73
127,2021-12-28,1.68,1.68,0.36
128,2021-12-27,1.674,1.674,-0.18
129,2021-12-24,1.677,1.677,-0.12
130,2021-12-23,1.679,1.679,0.66
131,2021-12-22,1.668,1.668,0.54
132,2021-12-21,1.659,1.659,0.85
133,2021-12-20,1.645,1.645,-1.2
134,2021-12-17,1.665,1.665,-1.71
135,2021-12-16,1.694,1.694,0.06
136,2021-12-15,1.693,1.693,-0.99
137,2021-12-14,1.71,1.71,-0.18
138,2021-12-13,1.713,1.713,0.29
139,2021-12-10,1.708,1.708,-0.41
140,2021-12-09,1.715,1.715,0.47
141,2021-12-08,1.707,1.707,2.03
142,2021-12-07,1.673,1.673,-0.65
143,2021-12-06,1.684,1.684,-1.12
144,2021-12-03,1.703,1.703,0.77
145,2021-12-02,1.69,1.69,0.12
146,2021-12-01,1.688,1.688,-0.24
147,2021-11-30,1.692,1.692,-0.06
148,2021-11-29,1.693,1.693,0.12
149,2021-11-26,1.691,1.691,-0.59
150,2021-11-25,1.701,1.701,-0.93
151,2021-11-24,1.717,1.717,-0.87
152,2021-11-23,1.732,1.732,-1.09
153,2021-11-22,1.751,1.751,1.1
154,2021-11-19,1.732,1.732,0.99
155,2021-11-18,1.715,1.715,-0.98
156,2021-11-17,1.732,1.732,0.87
157,2021-11-16,1.717,1.717,-0.52
158,2021-11-15,1.726,1.726,-1.54
159,2021-11-12,1.753,1.753,0.11
160,2021-11-11,1.751,1.751,2.22
161,2021-11-10,1.713,1.713,-0.41
162,2021-11-09,1.72,1.72,0.64
163,2021-11-08,1.709,1.709,0.18
164,2021-11-05,1.706,1.706,-1.39
165,2021-11-04,1.73,1.73,0.58
166,2021-11-03,1.72,1.72,-1.21
167,2021-11-02,1.741,1.741,-0.85
168,2021-11-01,1.756,1.756,-0.96
169,2021-10-29,1.773,1.773,1.84
170,2021-10-28,1.741,1.741,-0.23
171,2021-10-27,1.745,1.745,0.11
172,2021-10-26,1.743,1.743,-0.29
173,2021-10-25,1.748,1.748,1.1
174,2021-10-22,1.729,1.729,0.35
175,2021-10-21,1.723,1.723,-0.29
176,2021-10-20,1.728,1.728,-0.58
177,2021-10-19,1.738,1.738,0.64
178,2021-10-18,1.727,1.727,-0.58
179,2021-10-15,1.737,1.737,0.81
180,2021-10-14,1.723,1.723,0.06
181,2021-10-13,1.722,1.722,2.68
182,2021-10-12,1.677,1.677,-1.12
183,2021-10-11,1.696,1.696,-1.68
184,2021-10-08,1.725,1.725,-1.15
185,2021-09-30,1.745,1.745,2.05
186,2021-09-29,1.71,1.71,-2.4
187,2021-09-28,1.752,1.752,-0.96
188,2021-09-27,1.769,1.769,-2.32
189,2021-09-24,1.811,1.811,-1.25
190,2021-09-23,1.834,1.834,-0.97
191,2021-09-22,1.852,1.852,0.65
192,2021-09-17,1.84,1.84,-1.45
193,2021-09-16,1.867,1.867,-3.26
194,2021-09-15,1.93,1.93,-0.36
195,2021-09-14,1.937,1.937,0.16
196,2021-09-13,1.934,1.934,-0.21
197,2021-09-10,1.938,1.938,0.62
198,2021-09-09,1.926,1.926,1.69
199,2021-09-08,1.894,1.894,-0.32
200,2021-09-07,1.9,1.9,2.43
201,2021-09-06,1.855,1.855,1.81
202,2021-09-03,1.822,1.822,-3.29
203,2021-09-02,1.884,1.884,1.34
204,2021-09-01,1.859,1.859,-3.28
205,2021-08-31,1.922,1.922,0.21
206,2021-08-30,1.918,1.918,1
207,2021-08-27,1.899,1.899,1.12
208,2021-08-26,1.878,1.878,-1.57
209,2021-08-25,1.908,1.908,0.32
210,2021-08-24,1.902,1.902,1.66
211,2021-08-23,1.871,1.871,2.75
212,2021-08-20,1.821,1.821,-0.65
213,2021-08-19,1.833,1.833,1.44
214,2021-08-18,1.807,1.807,0.61
215,2021-08-17,1.796,1.796,-2.29
216,2021-08-16,1.838,1.838,-2.03
217,2021-08-13,1.876,1.876,-1.16
218,2021-08-12,1.898,1.898,-0.94
219,2021-08-11,1.916,1.916,-0.42
220,2021-08-10,1.924,1.924,-1.94
221,2021-08-09,1.962,1.962,-2
222,2021-08-06,2.002,2.002,-0.5
223,2021-08-05,2.012,2.012,0
224,2021-08-04,2.012,2.012,5.01
225,2021-08-03,1.916,1.916,-3.28
226,2021-08-02,1.981,1.981,-0.3
227,2021-07-30,1.987,1.987,0.25
228,2021-07-29,1.982,1.982,5.88
229,2021-07-28,1.872,1.872,1.79
230,2021-07-27,1.839,1.839,-5.26
231,2021-07-26,1.941,1.941,-3.29
232,2021-07-23,2.007,2.007,-2.95
233,2021-07-22,2.068,2.068,0.39
234,2021-07-21,2.06,2.06,4.04
235,2021-07-20,1.98,1.98,0.51
236,2021-07-19,1.97,1.97,-0.56
237,2021-07-16,1.981,1.981,-3.79
238,2021-07-15,2.059,2.059,3.26
239,2021-07-14,1.994,1.994,-1.04
240,2021-07-13,2.015,2.015,-0.59
241,2021-07-12,2.027,2.027,2.06
242,2021-07-09,1.986,1.986,-1
243,2021-07-08,2.006,2.006,-0.84
244,2021-07-07,2.023,2.023,4.33
245,2021-07-06,1.939,1.939,-3.2
246,2021-07-05,2.003,2.003,1.99
247,2021-07-02,1.964,1.964,-3.49
248,2021-07-01,2.035,2.035,0.25
249,2021-06-30,2.03,2.03,1.7
250,2021-06-29,1.996,1.996,0.71
251,2021-06-28,1.982,1.982,1.59
252,2021-06-25,1.951,1.951,2.74
253,2021-06-24,1.899,1.899,-1.25
254,2021-06-23,1.923,1.923,0.1
255,2021-06-22,1.921,1.921,1.69
256,2021-06-21,1.889,1.889,2.27
257,2021-06-18,1.847,1.847,1.82
258,2021-06-17,1.814,1.814,1.97
259,2021-06-16,1.779,1.779,-3.21
260,2021-06-15,1.838,1.838,-0.97
261,2021-06-11,1.856,1.856,0.54
262,2021-06-10,1.846,1.846,2.73
263,2021-06-09,1.797,1.797,-0.33
264,2021-06-08,1.803,1.803,-2.01
265,2021-06-07,1.84,1.84,-0.38
266,2021-06-04,1.847,1.847,0.93
267,2021-06-03,1.83,1.83,-0.33
268,2021-06-02,1.836,1.836,-2.75
269,2021-06-01,1.888,1.888,0.27
270,2021-05-31,1.883,1.883,2.45
271,2021-05-28,1.838,1.838,-0.27
272,2021-05-27,1.843,1.843,0.49
273,2021-05-26,1.834,1.834,-1.13
274,2021-05-25,1.855,1.855,3.29
275,2021-05-24,1.796,1.796,0.39
276,2021-05-21,1.789,1.789,-1.81
277,2021-05-20,1.822,1.822,0.94
278,2021-05-19,1.805,1.805,-0.17
279,2021-05-18,1.808,1.808,-0.44
280,2021-05-17,1.816,1.816,3.01
281,2021-05-14,1.763,1.763,1.56
282,2021-05-13,1.736,1.736,-0.97
283,2021-05-12,1.753,1.753,0.92
284,2021-05-11,1.737,1.737,0.35
285,2021-05-10,1.731,1.731,0.46
286,2021-05-07,1.723,1.723,-2.55
287,2021-05-06,1.768,1.768,-1.94
288,2021-04-30,1.803,1.803,0.56
289,2021-04-29,1.793,1.793,0.56
290,2021-04-28,1.783,1.783,0.91
291,2021-04-27,1.767,1.767,1.03
292,2021-04-26,1.749,1.749,-0.85
293,2021-04-23,1.764,1.764,1.32
294,2021-04-22,1.741,1.741,0
295,2021-04-21,1.741,1.741,0.35
296,2021-04-20,1.735,1.735,0.64
297,2021-04-19,1.724,1.724,2.62
298,2021-04-16,1.68,1.68,0.12
299,2021-04-15,1.678,1.678,-0.83
300,2021-04-14,1.692,1.692,1.38
301,2021-04-13,1.669,1.669,-0.06
302,2021-04-12,1.67,1.67,-2
303,2021-04-09,1.704,1.704,-1.33
304,2021-04-08,1.727,1.727,0.99
305,2021-04-07,1.71,1.71,-0.87
306,2021-04-06,1.725,1.725,-0.69
307,2021-04-02,1.737,1.737,0.93
308,2021-04-01,1.721,1.721,1.35
309,2021-03-31,1.698,1.698,-1.39
310,2021-03-30,1.722,1.722,1.41
311,2021-03-29,1.698,1.698,1.01
312,2021-03-26,1.681,1.681,2.88
313,2021-03-25,1.634,1.634,0.37
314,2021-03-24,1.628,1.628,-1.81
315,2021-03-23,1.658,1.658,-0.84
316,2021-03-22,1.672,1.672,1.09
317,2021-03-19,1.654,1.654,-2.59
318,2021-03-18,1.698,1.698,1.49
319,2021-03-17,1.673,1.673,0.66
320,2021-03-16,1.662,1.662,1.09
321,2021-03-15,1.644,1.644,-2.66
322,2021-03-12,1.689,1.689,0.54
323,2021-03-11,1.68,1.68,2.44
324,2021-03-10,1.64,1.64,1.23
325,2021-03-09,1.62,1.62,-2.35
326,2021-03-08,1.659,1.659,-3.32
327,2021-03-05,1.716,1.716,-0.98
328,2021-03-04,1.733,1.733,-4.25
329,2021-03-03,1.81,1.81,1.74
330,2021-03-02,1.779,1.779,-2.41
331,2021-03-01,1.823,1.823,2.59
332,2021-02-26,1.777,1.777,-3.11
333,2021-02-25,1.834,1.834,-0.16
334,2021-02-24,1.837,1.837,-4.92
335,2021-02-23,1.932,1.932,-1.53
336,2021-02-22,1.962,1.962,-5.08
337,2021-02-19,2.067,2.067,-2.5
338,2021-02-18,2.12,2.12,-2.12
339,2021-02-10,2.166,2.166,3.69
340,2021-02-09,2.089,2.089,3.21
341,2021-02-08,2.024,2.024,2.12
342,2021-02-05,1.982,1.982,-0.65
343,2021-02-04,1.995,1.995,-0.45
344,2021-02-03,2.004,2.004,0.7
345,2021-02-02,1.99,1.99,2.68
346,2021-02-01,1.938,1.938,1.25
347,2021-01-29,1.914,1.914,0.05
348,2021-01-28,1.913,1.913,-3.24
349,2021-01-27,1.977,1.977,0.46
350,2021-01-26,1.968,1.968,-3.43
351,2021-01-25,2.038,2.038,1.6
352,2021-01-22,2.006,2.006,1.98
353,2021-01-21,1.967,1.967,1.6
354,2021-01-20,1.936,1.936,1.52
355,2021-01-19,1.907,1.907,-2.05
356,2021-01-18,1.947,1.947,0.93
357,2021-01-15,1.929,1.929,-0.57
358,2021-01-14,1.94,1.94,-3.48
359,2021-01-13,2.01,2.01,-2.05
360,2021-01-12,2.052,2.052,3.48
361,2021-01-11,1.983,1.983,-2.6
362,2021-01-08,2.036,2.036,-2.16
363,2021-01-07,2.081,2.081,3.84
364,2021-01-06,2.004,2.004,1.16
365,2021-01-05,1.981,1.981,1.64
366,2021-01-04,1.949,1.949,4.84
367,2020-12-31,1.859,1.859,2.82
368,2020-12-30,1.808,1.808,3.02
369,2020-12-29,1.755,1.755,-2.88
370,2020-12-28,1.807,1.807,1.06
371,2020-12-25,1.788,1.788,2.7
372,2020-12-24,1.741,1.741,-0.68
373,2020-12-23,1.753,1.753,2.51
374,2020-12-22,1.71,1.71,-1.21
375,2020-12-21,1.731,1.731,2.79
376,2020-12-18,1.684,1.684,-0.47
377,2020-12-17,1.692,1.692,1.26
378,2020-12-16,1.671,1.671,1.33
379,2020-12-15,1.649,1.649,0.73
380,2020-12-14,1.637,1.637,1.36
381,2020-12-11,1.615,1.615,-0.74
382,2020-12-10,1.627,1.627,0.62
