,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.242,1.242,-1.19
1,2022-07-08,1.257,1.257,-0.09
2,2022-07-07,1.2581,1.2581,-0.17
3,2022-07-06,1.2602,1.2602,-1.55
4,2022-07-05,1.28,1.28,-0.68
5,2022-07-04,1.2887,1.2887,0.23
6,2022-07-01,1.2858,1.2858,-0.19
7,2022-06-30,1.2882,1.2882,0.42
8,2022-06-29,1.2828,1.2828,-0.57
9,2022-06-28,1.2902,1.2902,0.68
10,2022-06-27,1.2815,1.2815,0.79
11,2022-06-24,1.2715,1.2715,0.23
12,2022-06-23,1.2686,1.2686,0.8
13,2022-06-22,1.2585,1.2585,-1.98
14,2022-06-21,1.2839,1.2839,0.32
15,2022-06-20,1.2798,1.2798,-0.39
16,2022-06-17,1.2848,1.2848,0.29
17,2022-06-16,1.2811,1.2811,-0.42
18,2022-06-15,1.2865,1.2865,-0.33
19,2022-06-14,1.2908,1.2908,0.44
20,2022-06-13,1.2851,1.2851,-1.13
21,2022-06-10,1.2998,1.2998,0.81
22,2022-06-09,1.2893,1.2893,-0.26
23,2022-06-08,1.2927,1.2927,0.95
24,2022-06-07,1.2805,1.2805,0.47
25,2022-06-06,1.2745,1.2745,1.37
26,2022-06-02,1.2573,1.2573,-0.07
27,2022-06-01,1.2582,1.2582,-0.4
28,2022-05-31,1.2632,1.2632,0.6
29,2022-05-30,1.2557,1.2557,0.9
30,2022-05-27,1.2445,1.2445,0.36
31,2022-05-26,1.24,1.24,0.44
32,2022-05-25,1.2346,1.2346,0.84
33,2022-05-24,1.2243,1.2243,-2.12
34,2022-05-23,1.2508,1.2508,-0.37
35,2022-05-20,1.2555,1.2555,1.68
36,2022-05-19,1.2348,1.2348,-0.03
37,2022-05-18,1.2352,1.2352,-0.11
38,2022-05-17,1.2366,1.2366,1.01
39,2022-05-16,1.2242,1.2242,-0.62
40,2022-05-13,1.2318,1.2318,0.56
41,2022-05-12,1.2249,1.2249,-0.25
42,2022-05-11,1.228,1.228,1.17
43,2022-05-10,1.2138,1.2138,0.72
44,2022-05-09,1.2051,1.2051,-0.52
45,2022-05-06,1.2114,1.2114,-2.29
46,2022-05-05,1.2398,1.2398,0.17
47,2022-04-29,1.2377,1.2377,2.19
48,2022-04-28,1.2112,1.2112,0.67
49,2022-04-27,1.2031,1.2031,2.66
50,2022-04-26,1.1719,1.1719,-0.73
51,2022-04-25,1.1805,1.1805,-4.33
52,2022-04-22,1.2339,1.2339,0.54
53,2022-04-21,1.2273,1.2273,-1.53
54,2022-04-20,1.2464,1.2464,-0.97
