,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,1.061,1.651,0.66
1,2023-01-12,1.054,1.644,0.09
2,2023-01-11,1.053,1.643,-0.28
3,2023-01-10,1.056,1.646,-0.09
4,2023-01-09,1.057,1.647,0.76
5,2023-01-06,1.049,1.639,-0.38
6,2023-01-05,1.053,1.643,0.86
7,2023-01-04,1.044,1.634,0.58
8,2023-01-03,1.038,1.628,0.19
9,2022-12-31,1.036,1.626,--
10,2022-12-30,1.036,1.626,0.1
11,2022-12-29,1.035,1.625,-0.1
12,2022-12-28,1.036,1.626,0.39
13,2022-12-27,1.032,1.622,0.19
14,2022-12-26,1.03,1.62,0
15,2022-12-23,1.03,1.62,-0.19
16,2022-12-22,1.032,1.622,1.38
17,2022-12-21,1.018,1.608,0.1
18,2022-12-20,1.017,1.607,-0.68
19,2022-12-19,1.024,1.614,-0.49
20,2022-12-16,1.029,1.619,0.19
21,2022-12-15,1.027,1.617,-0.77
22,2022-12-14,1.035,1.625,0
23,2022-12-13,1.035,1.625,0.1
24,2022-12-12,1.034,1.624,-0.96
25,2022-12-09,1.044,1.634,0.29
26,2022-12-08,1.041,1.631,0.68
27,2022-12-07,1.034,1.624,-0.86
28,2022-12-06,1.043,1.633,-0.48
29,2022-12-05,1.048,1.638,0.77
30,2022-12-02,1.04,1.63,-0.38
31,2022-12-01,1.044,1.634,-0.29
32,2022-11-30,1.047,1.637,0.19
33,2022-11-29,1.045,1.635,0
34,2022-11-28,1.045,1.635,-0.29
35,2022-11-25,1.048,1.638,0
36,2022-11-24,1.048,1.638,-0.19
37,2022-11-23,1.05,1.64,0
38,2022-11-22,1.05,1.64,-0.38
39,2022-11-21,1.054,1.644,-0.28
40,2022-11-18,1.057,1.647,-0.09
41,2022-11-17,1.058,1.648,-0.28
42,2022-11-16,1.061,1.651,-0.09
43,2022-11-15,1.062,1.652,0.28
44,2022-11-14,1.059,1.649,-0.66
45,2022-11-11,1.066,1.656,0.28
46,2022-11-10,1.063,1.653,-0.19
47,2022-11-09,1.065,1.655,-0.28
48,2022-11-08,1.068,1.658,-0.19
49,2022-11-07,1.07,1.66,0.09
50,2022-11-04,1.069,1.659,0.47
51,2022-11-03,1.064,1.654,0
52,2022-11-02,1.064,1.654,0.19
53,2022-11-01,1.062,1.652,0
54,2022-10-31,1.062,1.652,-1.48
55,2022-10-28,1.078,1.668,-0.09
56,2022-10-27,1.079,1.669,0.09
57,2022-10-26,1.078,1.668,-0.28
58,2022-10-25,1.081,1.671,-0.46
59,2022-10-24,1.086,1.676,-1
60,2022-10-21,1.097,1.687,0.18
61,2022-10-20,1.095,1.685,-0.64
62,2022-10-19,1.102,1.692,0
63,2022-10-18,1.102,1.692,0.18
64,2022-10-17,1.1,1.69,-0.36
65,2022-10-14,1.104,1.694,0.64
66,2022-10-13,1.097,1.687,-1.7
67,2022-10-12,1.116,1.706,0
68,2022-10-11,1.116,1.706,-0.53
69,2022-10-10,1.122,1.712,0.45
70,2022-09-30,1.117,1.707,-0.18
71,2022-09-29,1.119,1.709,0.81
72,2022-09-28,1.11,1.7,-0.18
73,2022-09-27,1.112,1.702,-0.09
74,2022-09-26,1.113,1.703,-0.89
75,2022-09-23,1.123,1.713,-1.4
76,2022-09-22,1.139,1.729,0.89
77,2022-09-21,1.129,1.719,0.62
78,2022-09-20,1.122,1.712,0.27
79,2022-09-19,1.119,1.709,0.45
80,2022-09-16,1.114,1.704,-1.59
81,2022-09-15,1.132,1.722,-0.26
82,2022-09-14,1.135,1.725,-0.09
83,2022-09-13,1.136,1.726,-0.26
84,2022-09-09,1.139,1.729,0.26
85,2022-09-08,1.136,1.726,-0.53
86,2022-09-07,1.142,1.732,-0.17
87,2022-09-06,1.144,1.734,0.62
88,2022-09-05,1.137,1.727,1.79
89,2022-09-02,1.117,1.707,0.09
90,2022-09-01,1.116,1.706,0.63
91,2022-08-31,1.109,1.699,-1.25
92,2022-08-30,1.123,1.713,-1.32
93,2022-08-29,1.138,1.728,0.53
94,2022-08-26,1.132,1.722,-0.7
95,2022-08-25,1.14,1.73,1.69
96,2022-08-24,1.121,1.711,-0.72
97,2022-08-23,1.25,1.72,0.64
98,2022-08-22,1.242,1.712,0.89
99,2022-08-19,1.231,1.701,0.08
100,2022-08-18,1.23,1.7,0
101,2022-08-17,1.23,1.7,0
102,2022-08-16,1.23,1.7,0.24
103,2022-08-15,1.227,1.697,0.74
104,2022-08-12,1.218,1.688,0.25
105,2022-08-11,1.215,1.685,0.41
106,2022-08-10,1.21,1.68,0
107,2022-08-09,1.21,1.68,0.83
108,2022-08-08,1.2,1.67,0.76
109,2022-08-05,1.191,1.661,0
110,2022-08-04,1.191,1.661,-0.08
111,2022-08-03,1.192,1.662,-0.08
112,2022-08-02,1.193,1.663,-0.58
113,2022-08-01,1.2,1.67,0.76
114,2022-07-29,1.191,1.661,-0.92
115,2022-07-28,1.202,1.672,0.25
116,2022-07-27,1.199,1.669,0.08
117,2022-07-26,1.198,1.668,0.67
118,2022-07-25,1.19,1.66,0.08
119,2022-07-22,1.189,1.659,-0.17
120,2022-07-21,1.191,1.661,-1.24
121,2022-07-20,1.206,1.676,0
122,2022-07-19,1.206,1.676,-0.08
123,2022-07-18,1.207,1.677,1.26
124,2022-07-15,1.192,1.662,-0.25
125,2022-07-14,1.195,1.665,-0.08
126,2022-07-13,1.196,1.666,-0.25
127,2022-07-12,1.199,1.669,-0.08
128,2022-07-11,1.2,1.67,-1.15
129,2022-07-08,1.214,1.684,-0.49
130,2022-07-07,1.22,1.69,0.49
131,2022-07-06,1.214,1.684,-2.57
132,2022-07-05,1.246,1.716,1.05
133,2022-07-04,1.233,1.703,-0.32
134,2022-07-01,1.237,1.707,-0.24
135,2022-06-30,1.24,1.71,0
136,2022-06-29,1.24,1.71,-0.32
137,2022-06-28,1.244,1.714,0.89
138,2022-06-27,1.233,1.703,1.9
139,2022-06-24,1.21,1.68,-0.25
140,2022-06-23,1.213,1.683,1
141,2022-06-22,1.201,1.671,-0.99
142,2022-06-21,1.213,1.683,0.17
143,2022-06-20,1.211,1.681,-2.81
144,2022-06-17,1.246,1.716,-0.32
145,2022-06-16,1.25,1.72,-2.19
146,2022-06-15,1.278,1.748,-1.24
147,2022-06-14,1.294,1.764,0.7
148,2022-06-13,1.285,1.755,-0.46
149,2022-06-10,1.291,1.761,0.62
150,2022-06-09,1.283,1.753,0
151,2022-06-08,1.283,1.753,2.07
152,2022-06-07,1.257,1.727,0.24
153,2022-06-06,1.254,1.724,1.05
154,2022-06-02,1.241,1.711,-1.51
155,2022-06-01,1.26,1.73,0.64
156,2022-05-31,1.252,1.722,-0.24
157,2022-05-30,1.255,1.725,-0.08
158,2022-05-27,1.256,1.726,0.56
159,2022-05-26,1.249,1.719,1.13
160,2022-05-25,1.235,1.705,0.82
161,2022-05-24,1.225,1.695,-0.65
162,2022-05-23,1.233,1.703,0.41
163,2022-05-20,1.228,1.698,1.4
164,2022-05-19,1.211,1.681,-0.16
165,2022-05-18,1.213,1.683,-0.66
166,2022-05-17,1.221,1.691,0.49
167,2022-05-16,1.215,1.685,0.83
168,2022-05-13,1.205,1.675,0.84
169,2022-05-12,1.195,1.665,-0.67
170,2022-05-11,1.203,1.673,0.25
171,2022-05-10,1.2,1.67,-0.25
172,2022-05-09,1.203,1.673,0.17
173,2022-05-06,1.201,1.671,-0.5
174,2022-05-05,1.207,1.677,-0.25
175,2022-04-29,1.21,1.68,0.08
176,2022-04-28,1.209,1.679,0.33
177,2022-04-27,1.205,1.675,0.25
178,2022-04-26,1.202,1.672,0.17
179,2022-04-25,1.2,1.67,-0.5
180,2022-04-22,1.206,1.676,0.25
181,2022-04-21,1.203,1.673,-0.41
182,2022-04-20,1.208,1.678,-0.74
183,2022-04-19,1.217,1.687,0.08
184,2022-04-18,1.216,1.686,-0.25
185,2022-04-15,1.219,1.689,-0.08
186,2022-04-14,1.22,1.69,0.33
187,2022-04-13,1.216,1.686,0.16
188,2022-04-12,1.214,1.684,-0.25
189,2022-04-11,1.217,1.687,-0.57
190,2022-04-08,1.224,1.694,0.41
191,2022-04-07,1.219,1.689,-0.33
192,2022-04-06,1.223,1.693,-0.08
193,2022-04-01,1.224,1.694,0.08
194,2022-03-31,1.223,1.693,-0.08
195,2022-03-30,1.224,1.694,-0.08
196,2022-03-29,1.225,1.695,0
197,2022-03-28,1.225,1.695,0.16
198,2022-03-25,1.223,1.693,-0.24
199,2022-03-24,1.226,1.696,-0.49
200,2022-03-23,1.232,1.702,0.33
201,2022-03-22,1.228,1.698,-0.08
202,2022-03-21,1.229,1.699,0
203,2022-03-18,1.229,1.699,0.16
204,2022-03-17,1.227,1.697,0.41
205,2022-03-16,1.222,1.692,0.83
206,2022-03-15,1.212,1.682,-1.14
207,2022-03-14,1.226,1.696,-0.73
208,2022-03-11,1.235,1.705,-0.16
209,2022-03-10,1.237,1.707,0.49
210,2022-03-09,1.231,1.701,-0.4
211,2022-03-08,1.236,1.706,-0.48
212,2022-03-07,1.242,1.712,-0.24
213,2022-03-04,1.245,1.715,-0.4
214,2022-03-03,1.25,1.72,-0.16
215,2022-03-02,1.252,1.722,-0.16
216,2022-03-01,1.254,1.724,0.08
217,2022-02-28,1.253,1.723,0.24
218,2022-02-25,1.25,1.72,0
219,2022-02-24,1.25,1.72,-0.48
220,2022-02-23,1.256,1.726,0.4
221,2022-02-22,1.251,1.721,-0.32
222,2022-02-21,1.255,1.725,0.08
223,2022-02-18,1.254,1.724,0
224,2022-02-17,1.254,1.724,-0.08
225,2022-02-16,1.255,1.725,0.16
226,2022-02-15,1.253,1.723,0.4
227,2022-02-14,1.248,1.718,-0.64
228,2022-02-11,1.256,1.726,-0.24
229,2022-02-10,1.259,1.729,-0.16
230,2022-02-09,1.261,1.731,0.16
231,2022-02-08,1.259,1.729,-0.24
232,2022-02-07,1.262,1.732,0.24
233,2022-01-28,1.259,1.729,-0.16
234,2022-01-27,1.261,1.731,-0.16
235,2022-01-26,1.263,1.733,0
236,2022-01-25,1.263,1.733,-0.39
237,2022-01-24,1.268,1.738,0.24
238,2022-01-21,1.265,1.735,-0.47
239,2022-01-20,1.271,1.741,-0.08
240,2022-01-19,1.272,1.742,-0.08
241,2022-01-18,1.273,1.743,0
242,2022-01-17,1.273,1.743,-0.08
243,2022-01-14,1.274,1.744,-0.16
244,2022-01-13,1.276,1.746,-0.08
245,2022-01-12,1.277,1.747,0.31
246,2022-01-11,1.273,1.743,-0.62
247,2022-01-10,1.281,1.751,0.31
248,2022-01-07,1.277,1.747,-0.23
249,2022-01-06,1.28,1.75,-0.16
250,2022-01-05,1.282,1.752,-1.23
251,2022-01-04,1.298,1.768,-0.92
252,2021-12-31,1.31,1.78,0
253,2021-12-30,1.31,1.78,0.46
254,2021-12-29,1.304,1.774,-0.08
255,2021-12-28,1.305,1.775,0.31
256,2021-12-27,1.301,1.771,0.08
257,2021-12-24,1.3,1.77,-0.31
258,2021-12-23,1.304,1.774,-0.15
259,2021-12-22,1.306,1.776,0.54
260,2021-12-21,1.299,1.769,0.39
261,2021-12-20,1.294,1.764,-0.99
262,2021-12-17,1.307,1.777,-0.46
263,2021-12-16,1.313,1.783,0.15
264,2021-12-15,1.311,1.781,-0.91
265,2021-12-14,1.323,1.793,0.08
266,2021-12-13,1.322,1.792,0
267,2021-12-10,1.322,1.792,-0.38
268,2021-12-09,1.327,1.797,0.53
269,2021-12-08,1.32,1.79,0.46
270,2021-12-07,1.314,1.784,-0.23
271,2021-12-06,1.317,1.787,-0.45
272,2021-12-03,1.323,1.793,0.08
273,2021-12-02,1.322,1.792,-0.53
274,2021-12-01,1.329,1.799,0
275,2021-11-30,1.329,1.799,0
276,2021-11-29,1.329,1.799,-0.08
277,2021-11-26,1.33,1.8,-0.08
278,2021-11-25,1.331,1.801,-0.15
279,2021-11-24,1.333,1.803,0.53
280,2021-11-23,1.326,1.796,-0.08
281,2021-11-22,1.327,1.797,-0.08
282,2021-11-19,1.328,1.798,0.23
283,2021-11-18,1.325,1.795,-0.6
284,2021-11-17,1.333,1.803,0.08
285,2021-11-16,1.332,1.802,0.38
286,2021-11-15,1.327,1.797,0.15
287,2021-11-12,1.325,1.795,0.23
288,2021-11-11,1.322,1.792,0.38
289,2021-11-10,1.317,1.787,0.23
290,2021-11-09,1.314,1.784,0.23
291,2021-11-08,1.311,1.781,0
292,2021-11-05,1.311,1.781,-0.15
293,2021-11-04,1.313,1.783,0.15
294,2021-11-03,1.311,1.781,0.21
295,2021-11-02,1.458,1.778,-0.21
296,2021-11-01,1.461,1.781,-0.2
297,2021-10-29,1.464,1.784,0.27
298,2021-10-28,1.46,1.78,-0.27
299,2021-10-27,1.464,1.784,-0.14
300,2021-10-26,1.466,1.786,-0.2
301,2021-10-25,1.469,1.789,0.27
302,2021-10-22,1.465,1.785,-0.14
303,2021-10-21,1.467,1.787,0.14
304,2021-10-20,1.465,1.785,-0.2
305,2021-10-19,1.468,1.788,-0.07
306,2021-10-18,1.469,1.789,-0.14
307,2021-10-15,1.471,1.791,0.2
308,2021-10-14,1.468,1.788,-0.2
309,2021-10-13,1.471,1.791,0.2
310,2021-10-12,1.468,1.788,-0.27
311,2021-10-11,1.472,1.792,0.07
312,2021-10-08,1.471,1.791,-0.34
313,2021-09-30,1.476,1.796,0.27
314,2021-09-29,1.472,1.792,-0.2
315,2021-09-28,1.475,1.795,0.34
316,2021-09-27,1.47,1.79,0
317,2021-09-24,1.47,1.79,-0.14
318,2021-09-23,1.472,1.792,-0.07
319,2021-09-22,1.473,1.793,0.89
320,2021-09-17,1.46,1.78,-0.21
321,2021-09-16,1.463,1.783,-1.55
