,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,1.5496,1.5496,0.17
1,2023-01-12,1.5469,1.5469,0.02
2,2023-01-11,1.5466,1.5466,-0.14
3,2023-01-10,1.5488,1.5488,-0.01
4,2023-01-09,1.549,1.549,0.11
5,2023-01-06,1.5473,1.5473,0.04
6,2023-01-05,1.5467,1.5467,0.4
7,2023-01-04,1.5405,1.5405,0.19
8,2023-01-03,1.5376,1.5376,0.05
9,2022-12-31,1.5369,1.5369,--
10,2022-12-30,1.5368,1.5368,0.22
11,2022-12-29,1.5334,1.5334,-0.05
12,2022-12-28,1.5341,1.5341,-0.12
13,2022-12-27,1.536,1.536,0.35
14,2022-12-26,1.5307,1.5307,0.33
15,2022-12-23,1.5256,1.5256,-0.05
16,2022-12-22,1.5264,1.5264,-0.05
17,2022-12-21,1.5271,1.5271,-0.02
18,2022-12-20,1.5274,1.5274,-0.23
19,2022-12-19,1.5309,1.5309,-0.33
20,2022-12-16,1.5359,1.5359,-0.16
21,2022-12-15,1.5383,1.5383,0.01
22,2022-12-14,1.5382,1.5382,-0.17
23,2022-12-13,1.5408,1.5408,-0.23
24,2022-12-12,1.5443,1.5443,-0.26
25,2022-12-09,1.5483,1.5483,-0.04
26,2022-12-08,1.5489,1.5489,-0.11
27,2022-12-07,1.5506,1.5506,-0.19
28,2022-12-06,1.5536,1.5536,0.17
29,2022-12-05,1.5509,1.5509,0.19
30,2022-12-02,1.5479,1.5479,-0.16
31,2022-12-01,1.5504,1.5504,0.22
32,2022-11-30,1.547,1.547,-0.03
33,2022-11-29,1.5475,1.5475,0.6
34,2022-11-28,1.5382,1.5382,-0.27
35,2022-11-25,1.5423,1.5423,0.08
36,2022-11-24,1.541,1.541,0.09
37,2022-11-23,1.5396,1.5396,0.01
38,2022-11-22,1.5394,1.5394,-0.11
39,2022-11-21,1.5411,1.5411,-0.13
40,2022-11-18,1.5431,1.5431,-0.21
41,2022-11-17,1.5463,1.5463,-0.21
42,2022-11-16,1.5495,1.5495,-0.42
43,2022-11-15,1.5561,1.5561,0.31
44,2022-11-14,1.5513,1.5513,-0.31
45,2022-11-11,1.5562,1.5562,0.41
46,2022-11-10,1.5499,1.5499,-0.23
47,2022-11-09,1.5534,1.5534,-0.18
48,2022-11-08,1.5562,1.5562,-0.12
49,2022-11-07,1.558,1.558,-0.04
50,2022-11-04,1.5586,1.5586,0.6
51,2022-11-03,1.5493,1.5493,-0.08
52,2022-11-02,1.5505,1.5505,0.18
53,2022-11-01,1.5477,1.5477,0.43
54,2022-10-31,1.5411,1.5411,-0.13
55,2022-10-28,1.5431,1.5431,-0.41
56,2022-10-27,1.5494,1.5494,-0.02
57,2022-10-26,1.5497,1.5497,0.23
58,2022-10-25,1.5462,1.5462,-0.08
59,2022-10-24,1.5475,1.5475,-0.31
60,2022-10-21,1.5523,1.5523,0.01
61,2022-10-20,1.5522,1.5522,-0.21
62,2022-10-19,1.5554,1.5554,-0.31
63,2022-10-18,1.5603,1.5603,-0.01
64,2022-10-17,1.5605,1.5605,0.07
65,2022-10-14,1.5594,1.5594,0.41
66,2022-10-13,1.5531,1.5531,-0.09
67,2022-10-12,1.5545,1.5545,0.45
68,2022-10-11,1.5476,1.5476,0.13
69,2022-10-10,1.5456,1.5456,-0.21
70,2022-09-30,1.5489,1.5489,-0.14
71,2022-09-29,1.551,1.551,-0.03
72,2022-09-28,1.5515,1.5515,-0.37
73,2022-09-27,1.5573,1.5573,0.23
74,2022-09-26,1.5538,1.5538,-0.1
75,2022-09-23,1.5554,1.5554,-0.13
76,2022-09-22,1.5575,1.5575,-0.04
77,2022-09-21,1.5582,1.5582,-0.11
78,2022-09-20,1.5599,1.5599,0.08
79,2022-09-19,1.5587,1.5587,-0.04
80,2022-09-16,1.5593,1.5593,-0.41
81,2022-09-15,1.5657,1.5657,-0.29
82,2022-09-14,1.5703,1.5703,-0.15
83,2022-09-13,1.5727,1.5727,0.04
84,2022-09-09,1.5721,1.5721,0.16
85,2022-09-08,1.5696,1.5696,-0.09
86,2022-09-07,1.571,1.571,0.02
87,2022-09-06,1.5707,1.5707,0.37
88,2022-09-05,1.5649,1.5649,0.11
89,2022-09-02,1.5632,1.5632,0.04
90,2022-09-01,1.5625,1.5625,-0.03
91,2022-08-31,1.563,1.563,-0.41
92,2022-08-30,1.5695,1.5695,-0.1
93,2022-08-29,1.571,1.571,-0.01
94,2022-08-26,1.5712,1.5712,-0.22
95,2022-08-25,1.5747,1.5747,0.1
96,2022-08-24,1.5732,1.5732,-0.5
97,2022-08-23,1.5811,1.5811,-0.04
98,2022-08-22,1.5818,1.5818,0.19
99,2022-08-19,1.5788,1.5788,-0.18
100,2022-08-18,1.5816,1.5816,-0.15
101,2022-08-17,1.5839,1.5839,0.09
102,2022-08-16,1.5824,1.5824,0.2
103,2022-08-15,1.5793,1.5793,0.2
