,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.2662,1.3112,-0.15
1,2022-07-08,1.2681,1.3131,0.02
2,2022-07-07,1.2678,1.3128,0.15
3,2022-07-06,1.2659,1.3109,-0.35
4,2022-07-05,1.2703,1.3153,-0.03
5,2022-07-04,1.2707,1.3157,0.13
6,2022-07-01,1.2691,1.3141,-0.09
7,2022-06-30,1.2702,1.3152,0.24
8,2022-06-29,1.2671,1.3121,-0.29
9,2022-06-28,1.2708,1.3158,0.13
10,2022-06-27,1.2691,1.3141,0.31
11,2022-06-24,1.2652,1.3102,0.07
12,2022-06-23,1.2643,1.3093,0.31
13,2022-06-22,1.2604,1.3054,-0.1
14,2022-06-21,1.2617,1.3067,0.05
15,2022-06-20,1.2611,1.3061,0.13
16,2022-06-17,1.2595,1.3045,0.17
17,2022-06-16,1.2574,1.3024,0.02
18,2022-06-15,1.2572,1.3022,0.1
19,2022-06-14,1.2559,1.3009,0.26
20,2022-06-13,1.2526,1.2976,-0.11
21,2022-06-10,1.254,1.299,0.17
22,2022-06-09,1.2519,1.2969,-0.04
23,2022-06-08,1.2524,1.2974,0.14
24,2022-06-07,1.2506,1.2956,0.06
25,2022-06-06,1.2499,1.2949,0.19
26,2022-06-02,1.2475,1.2925,-0.05
27,2022-06-01,1.2481,1.2931,-0.09
28,2022-05-31,1.2492,1.2942,0.18
29,2022-05-30,1.2469,1.2919,0.05
30,2022-05-27,1.2463,1.2913,0.02
31,2022-05-26,1.246,1.291,0.12
32,2022-05-25,1.2445,1.2895,0.2
33,2022-05-24,1.242,1.287,-0.42
34,2022-05-23,1.2473,1.2923,-0.02
35,2022-05-20,1.2475,1.2925,0.23
36,2022-05-19,1.2446,1.2896,0.05
37,2022-05-18,1.244,1.289,-0.01
38,2022-05-17,1.2441,1.2891,0.11
39,2022-05-16,1.2427,1.2877,0.06
40,2022-05-13,1.2419,1.2869,0.14
41,2022-05-12,1.2402,1.2852,0.03
42,2022-05-11,1.2398,1.2848,0.08
43,2022-05-10,1.2388,1.2838,0.23
44,2022-05-09,1.236,1.281,0.15
45,2022-05-06,1.2341,1.2791,-0.31
46,2022-05-05,1.2379,1.2829,0.29
47,2022-04-29,1.2343,1.2793,0.78
48,2022-04-28,1.2248,1.2698,-0.12
49,2022-04-27,1.2263,1.2713,0.91
50,2022-04-26,1.2152,1.2602,-0.68
51,2022-04-25,1.2235,1.2685,-1.69
52,2022-04-22,1.2445,1.2895,-0.13
53,2022-04-21,1.2461,1.2911,-0.76
54,2022-04-20,1.2556,1.3006,-0.54
55,2022-04-19,1.2624,1.3074,0.06
56,2022-04-18,1.2617,1.3067,0.25
57,2022-04-15,1.2585,1.3035,-0.17
58,2022-04-14,1.2607,1.3057,0.37
59,2022-04-13,1.256,1.301,-0.35
60,2022-04-12,1.2604,1.3054,0.35
61,2022-04-11,1.256,1.301,-0.67
62,2022-04-08,1.2645,1.3095,0.02
63,2022-04-07,1.2642,1.3092,-0.48
64,2022-04-06,1.2703,1.3153,-0.09
65,2022-04-01,1.2714,1.3164,0.19
66,2022-03-31,1.269,1.314,-0.24
67,2022-03-30,1.272,1.317,0.35
68,2022-03-29,1.2676,1.3126,0.02
69,2022-03-28,1.2674,1.3124,-0.01
70,2022-03-25,1.2675,1.3125,-0.2
71,2022-03-24,1.2701,1.3151,-0.14
72,2022-03-23,1.2719,1.3169,0.06
73,2022-03-22,1.2711,1.3161,0.01
74,2022-03-21,1.271,1.316,0.1
75,2022-03-18,1.2697,1.3147,0.2
76,2022-03-17,1.2672,1.3122,0.18
77,2022-03-16,1.2649,1.3099,0.26
78,2022-03-15,1.2616,1.3066,-0.69
79,2022-03-14,1.2704,1.3154,-0.28
80,2022-03-11,1.274,1.319,0.12
