,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.26,1.446,-0.24
1,2022-07-08,1.263,1.449,-0.16
2,2022-07-07,1.265,1.451,0.16
3,2022-07-06,1.263,1.449,-0.32
4,2022-07-05,1.267,1.453,-0.24
5,2022-07-04,1.27,1.456,0.16
6,2022-07-01,1.268,1.454,-0.24
7,2022-06-30,1.271,1.457,0.47
8,2022-06-29,1.265,1.451,-0.47
9,2022-06-28,1.271,1.457,0
10,2022-06-27,1.271,1.457,0.32
11,2022-06-24,1.267,1.453,0.24
12,2022-06-23,1.264,1.45,0.4
13,2022-06-22,1.259,1.445,-0.24
14,2022-06-21,1.262,1.448,-0.08
15,2022-06-20,1.263,1.449,0.24
16,2022-06-17,1.26,1.446,0.24
17,2022-06-16,1.257,1.443,0.08
18,2022-06-15,1.256,1.442,-0.08
19,2022-06-14,1.257,1.443,0
20,2022-06-13,1.257,1.443,-0.08
21,2022-06-10,1.258,1.444,0.32
22,2022-06-09,1.254,1.44,-0.32
23,2022-06-08,1.258,1.444,-0.08
24,2022-06-07,1.259,1.445,-0.16
25,2022-06-06,1.261,1.447,0.32
26,2022-06-02,1.257,1.443,0.24
27,2022-06-01,1.254,1.44,0.08
28,2022-05-31,1.253,1.439,0.32
29,2022-05-30,1.249,1.435,0.16
30,2022-05-27,1.247,1.433,-0.08
31,2022-05-26,1.248,1.434,0.08
32,2022-05-25,1.247,1.433,0.16
33,2022-05-24,1.245,1.431,-0.48
34,2022-05-23,1.251,1.437,0
35,2022-05-20,1.251,1.437,0.24
36,2022-05-19,1.248,1.434,0.08
37,2022-05-18,1.247,1.433,0
38,2022-05-17,1.247,1.433,0.08
39,2022-05-16,1.246,1.432,0
40,2022-05-13,1.246,1.432,0.16
41,2022-05-12,1.244,1.43,0
42,2022-05-11,1.244,1.43,0.08
43,2022-05-10,1.243,1.429,0.08
44,2022-05-09,1.242,1.428,0
45,2022-05-06,1.242,1.428,-0.24
46,2022-05-05,1.245,1.431,0.08
47,2022-04-29,1.244,1.43,0.4
48,2022-04-28,1.239,1.425,0.08
49,2022-04-27,1.238,1.424,0.41
50,2022-04-26,1.233,1.419,-0.16
51,2022-04-25,1.235,1.421,-0.56
52,2022-04-22,1.242,1.428,0.08
53,2022-04-21,1.241,1.427,-0.16
54,2022-04-20,1.243,1.429,-0.32
55,2022-04-19,1.247,1.433,-0.08
56,2022-04-18,1.248,1.434,0
57,2022-04-15,1.248,1.434,-0.08
58,2022-04-14,1.249,1.435,0.08
59,2022-04-13,1.248,1.434,-0.16
60,2022-04-12,1.25,1.436,0.16
61,2022-04-11,1.248,1.434,-0.4
62,2022-04-08,1.253,1.439,-0.03
63,2022-04-07,1.348,1.439,-0.22
64,2022-04-06,1.351,1.442,-0.22
65,2022-04-01,1.354,1.445,0.07
66,2022-03-31,1.353,1.444,-0.29
67,2022-03-30,1.357,1.448,0.37
68,2022-03-29,1.352,1.443,-0.07
69,2022-03-28,1.353,1.444,-0.15
70,2022-03-25,1.355,1.446,-0.22
71,2022-03-24,1.358,1.449,-0.07
72,2022-03-23,1.359,1.45,0.07
73,2022-03-22,1.358,1.449,-0.07
74,2022-03-21,1.359,1.45,0.22
75,2022-03-18,1.356,1.447,0.3
76,2022-03-17,1.352,1.443,0.3
77,2022-03-16,1.348,1.439,0.52
78,2022-03-15,1.341,1.432,-0.74
79,2022-03-14,1.351,1.442,-0.37
80,2022-03-11,1.356,1.447,0.15
81,2022-03-10,1.354,1.445,0.22
82,2022-03-09,1.351,1.442,-0.07
83,2022-03-08,1.352,1.443,-0.29
84,2022-03-07,1.356,1.447,-0.51
85,2022-03-04,1.363,1.454,-0.22
86,2022-03-03,1.366,1.457,-0.15
87,2022-03-02,1.368,1.459,-0.15
88,2022-03-01,1.37,1.461,0.15
89,2022-02-28,1.368,1.459,0.07
90,2022-02-25,1.367,1.458,0.22
91,2022-02-24,1.364,1.455,-0.29
92,2022-02-23,1.368,1.459,0.37
93,2022-02-22,1.363,1.454,-0.29
94,2022-02-21,1.367,1.458,0
95,2022-02-18,1.367,1.458,0.07
96,2022-02-17,1.366,1.457,0
97,2022-02-16,1.366,1.457,0.15
98,2022-02-15,1.364,1.455,0.29
99,2022-02-14,1.36,1.451,-0.37
100,2022-02-11,1.365,1.456,-0.36
101,2022-02-10,1.37,1.461,-0.07
102,2022-02-09,1.371,1.462,0.15
103,2022-02-08,1.369,1.46,-0.15
104,2022-02-07,1.371,1.462,0.22
105,2022-01-28,1.368,1.459,-0.22
106,2022-01-27,1.371,1.462,-0.44
107,2022-01-26,1.377,1.468,0.29
108,2022-01-25,1.373,1.464,-0.44
109,2022-01-24,1.379,1.47,0.07
110,2022-01-21,1.378,1.469,-0.43
111,2022-01-20,1.384,1.475,0
112,2022-01-19,1.384,1.475,-0.07
113,2022-01-18,1.385,1.476,-0.14
114,2022-01-17,1.387,1.478,0.29
115,2022-01-14,1.383,1.474,0.22
116,2022-01-13,1.38,1.471,-0.36
117,2022-01-12,1.385,1.476,0.36
118,2022-01-11,1.38,1.471,-0.29
119,2022-01-10,1.384,1.475,0.14
120,2022-01-07,1.382,1.473,-0.14
121,2022-01-06,1.384,1.475,0
122,2022-01-05,1.384,1.475,-0.5
123,2022-01-04,1.391,1.482,-0.14
124,2021-12-31,1.393,1.484,0.07
125,2021-12-30,1.392,1.483,0.29
126,2021-12-29,1.388,1.479,-0.07
127,2021-12-28,1.389,1.48,0.07
128,2021-12-27,1.388,1.479,0
129,2021-12-24,1.388,1.479,-0.29
130,2021-12-23,1.392,1.483,0.07
131,2021-12-22,1.391,1.482,0.29
132,2021-12-21,1.387,1.478,0
133,2021-12-20,1.387,1.478,-0.36
134,2021-12-17,1.392,1.483,-0.36
135,2021-12-16,1.397,1.488,0.14
136,2021-12-15,1.395,1.486,-0.07
137,2021-12-14,1.396,1.487,-0.07
138,2021-12-13,1.397,1.488,0.14
139,2021-12-10,1.395,1.486,0
140,2021-12-09,1.395,1.486,0
141,2021-12-08,1.395,1.486,0.43
142,2021-12-07,1.389,1.48,-0.22
