,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,1.0302,1.3835,0.09
1,2023-01-12,1.0293,1.3826,0.19
2,2023-01-11,1.0273,1.3806,-0.34
3,2023-01-10,1.0308,1.3841,-0.13
4,2023-01-09,1.0321,1.3854,0.19
5,2023-01-06,1.0301,1.3834,-0.08
6,2023-01-05,1.0309,1.3842,0.39
7,2023-01-04,1.0269,1.3802,0.04
8,2023-01-03,1.0265,1.3798,0.79
9,2022-12-31,1.0186,1.3719,--
10,2022-12-30,1.0185,1.3718,0.2
11,2022-12-29,1.0165,1.3698,0.07
12,2022-12-28,1.0158,1.3691,-0.04
13,2022-12-27,1.0162,1.3695,0.23
14,2022-12-26,1.0139,1.3672,0.53
15,2022-12-23,1.0086,1.3619,-0.04
16,2022-12-22,1.009,1.3623,-0.18
17,2022-12-21,1.0108,1.3641,-0.1
18,2022-12-20,1.0118,1.3651,0.05
19,2022-12-19,1.0113,1.3646,-0.38
20,2022-12-16,1.0152,1.3685,-0.14
21,2022-12-15,1.0166,1.3699,0.06
22,2022-12-14,1.016,1.3693,-0.19
23,2022-12-13,1.0179,1.3712,-0.31
24,2022-12-12,1.0211,1.3744,-0.02
25,2022-12-09,1.0213,1.3746,-0.14
26,2022-12-08,1.0227,1.376,-0.04
27,2022-12-07,1.0231,1.3764,-0.21
28,2022-12-06,1.0253,1.3786,-0.27
29,2022-12-05,1.0281,1.3814,0.01
30,2022-12-02,1.028,1.3813,-0.02
31,2022-12-01,1.0282,1.3815,0.26
32,2022-11-30,1.0255,1.3788,-0.05
33,2022-11-29,1.026,1.3793,-0.06
34,2022-11-28,1.0266,1.3799,0.06
35,2022-11-25,1.026,1.3793,-0.33
36,2022-11-24,1.0294,1.3827,0.13
37,2022-11-23,1.0281,1.3814,0.1
38,2022-11-22,1.0271,1.3804,-0.33
39,2022-11-21,1.0305,1.3838,0.13
40,2022-11-18,1.0292,1.3825,0.1
41,2022-11-17,1.0282,1.3815,0.18
42,2022-11-16,1.0264,1.3797,-0.33
43,2022-11-15,1.0298,1.3831,0.34
44,2022-11-14,1.0263,1.3796,0.29
45,2022-11-11,1.0233,1.3766,-0.14
46,2022-11-10,1.0247,1.378,-0.28
47,2022-11-09,1.0276,1.3809,-0.22
48,2022-11-08,1.0299,1.3832,0.17
49,2022-11-07,1.0282,1.3815,-0.58
50,2022-11-04,1.0342,1.3875,0.21
51,2022-11-03,1.032,1.3853,-0.02
52,2022-11-02,1.0322,1.3855,-0.11
53,2022-11-01,1.0333,1.3866,0.04
54,2022-10-31,1.0329,1.3862,-0.15
55,2022-10-28,1.0344,1.3877,-0.5
56,2022-10-27,1.0396,1.3929,-0.26
57,2022-10-26,1.0423,1.3956,-0.5
58,2022-10-25,1.0475,1.4008,-0.24
59,2022-10-24,1.05,1.4033,-0.25
60,2022-10-21,1.0526,1.4059,0.52
61,2022-10-20,1.0472,1.4005,-0.69
62,2022-10-19,1.0545,1.4078,-0.34
63,2022-10-18,1.0581,1.4114,0.27
64,2022-10-17,1.0553,1.4086,-0.12
65,2022-10-14,1.0566,1.4099,0.49
66,2022-10-13,1.0514,1.4047,0.16
67,2022-10-12,1.0497,1.403,0.89
68,2022-10-11,1.0404,1.3937,0.33
69,2022-10-10,1.037,1.3903,-0.4
70,2022-09-30,1.0412,1.3945,-0.44
71,2022-09-29,1.0458,1.3991,0.11
72,2022-09-28,1.0446,1.3979,-0.94
73,2022-09-27,1.0545,1.4078,0.52
74,2022-09-26,1.049,1.4023,0.25
75,2022-09-23,1.0464,1.3997,-0.61
76,2022-09-22,1.0528,1.4061,0.08
77,2022-09-21,1.052,1.4053,-0.23
78,2022-09-20,1.0544,1.4077,0.35
79,2022-09-19,1.0507,1.404,-0.22
80,2022-09-16,1.053,1.4063,-0.66
81,2022-09-15,1.06,1.4133,-1.1
82,2022-09-14,1.0718,1.4251,-0.49
83,2022-09-13,1.0771,1.4304,0.1
84,2022-09-09,1.076,1.4293,-0.12
85,2022-09-08,1.0773,1.4306,-0.4
86,2022-09-07,1.0816,1.4349,0.22
87,2022-09-06,1.0792,1.4325,0.69
88,2022-09-05,1.0718,1.4251,-0.07
89,2022-09-02,1.0726,1.4259,0.1
90,2022-09-01,1.0715,1.4248,0.16
91,2022-08-31,1.0698,1.4231,-1.04
92,2022-08-30,1.081,1.4343,-0.37
