,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.442,1.442,-1.77
1,2022-07-08,1.468,1.468,-0.34
2,2022-07-07,1.473,1.473,0.41
3,2022-07-06,1.467,1.467,-1.21
4,2022-07-05,1.485,1.485,-0.07
5,2022-07-04,1.486,1.486,0.68
6,2022-07-01,1.476,1.476,-0.61
7,2022-06-30,1.485,1.485,1.16
8,2022-06-29,1.468,1.468,-1.94
9,2022-06-28,1.497,1.497,1.35
10,2022-06-27,1.477,1.477,0.75
11,2022-06-24,1.466,1.466,0.83
12,2022-06-23,1.454,1.454,1.75
13,2022-06-22,1.429,1.429,-1.72
14,2022-06-21,1.454,1.454,0.28
15,2022-06-20,1.45,1.45,1.12
16,2022-06-17,1.434,1.434,0.7
17,2022-06-16,1.424,1.424,0.35
18,2022-06-15,1.419,1.419,0.5
19,2022-06-14,1.412,1.412,0
20,2022-06-13,1.412,1.412,-1.4
21,2022-06-10,1.432,1.432,1.56
22,2022-06-09,1.41,1.41,-1.74
23,2022-06-08,1.435,1.435,0.49
24,2022-06-07,1.428,1.428,-0.28
25,2022-06-06,1.432,1.432,2.51
26,2022-06-02,1.397,1.397,0.5
27,2022-06-01,1.39,1.39,-0.29
28,2022-05-31,1.394,1.394,2.12
29,2022-05-30,1.365,1.365,0.81
30,2022-05-27,1.354,1.354,0
31,2022-05-26,1.354,1.354,0.22
32,2022-05-25,1.351,1.351,1.35
33,2022-05-24,1.333,1.333,-2.13
34,2022-05-23,1.362,1.362,-0.51
35,2022-05-20,1.369,1.369,1.33
36,2022-05-19,1.351,1.351,1.12
37,2022-05-18,1.336,1.336,0.23
38,2022-05-17,1.333,1.333,1.83
39,2022-05-16,1.309,1.309,-0.53
40,2022-05-13,1.316,1.316,1.08
41,2022-05-12,1.302,1.302,-0.31
42,2022-05-11,1.306,1.306,1.48
43,2022-05-10,1.287,1.287,1.74
44,2022-05-09,1.265,1.265,-0.08
45,2022-05-06,1.266,1.266,-2.31
46,2022-05-05,1.296,1.296,0
47,2022-04-29,1.296,1.296,3.18
48,2022-04-28,1.256,1.256,0.32
49,2022-04-27,1.252,1.252,2.12
50,2022-04-26,1.226,1.226,-0.24
51,2022-04-25,1.229,1.229,-4.95
52,2022-04-22,1.293,1.293,0.47
53,2022-04-21,1.287,1.287,-2.65
54,2022-04-20,1.322,1.322,-2.94
55,2022-04-19,1.362,1.362,0.15
56,2022-04-18,1.36,1.36,-0.37
57,2022-04-15,1.365,1.365,-0.22
58,2022-04-14,1.368,1.368,0.22
59,2022-04-13,1.365,1.365,-1.8
60,2022-04-12,1.39,1.39,0.22
61,2022-04-11,1.387,1.387,-2.12
62,2022-04-08,1.417,1.417,0.64
63,2022-04-07,1.408,1.408,-2.02
64,2022-04-06,1.437,1.437,-0.48
65,2022-04-01,1.444,1.444,0.7
66,2022-03-31,1.434,1.434,-1.92
67,2022-03-30,1.462,1.462,2.67
68,2022-03-29,1.424,1.424,-0.07
69,2022-03-28,1.425,1.425,-0.97
70,2022-03-25,1.439,1.439,-2.37
71,2022-03-24,1.474,1.474,-0.74
72,2022-03-23,1.485,1.485,-0.4
73,2022-03-22,1.491,1.491,-1.84
74,2022-03-21,1.519,1.519,1.06
75,2022-03-18,1.503,1.503,-0.07
76,2022-03-17,1.504,1.504,0.8
77,2022-03-16,1.492,1.492,3.83
78,2022-03-15,1.437,1.437,-2.71
79,2022-03-14,1.477,1.477,-3.34
80,2022-03-11,1.528,1.528,-0.65
81,2022-03-10,1.538,1.538,2.53
82,2022-03-09,1.5,1.5,-0.33
