,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,0.822,0.822,-3.21
1,2022-07-08,0.8493,0.8493,-1.15
2,2022-07-07,0.8592,0.8592,1.01
3,2022-07-06,0.8506,0.8506,-0.08
4,2022-07-05,0.8513,0.8513,0.34
5,2022-07-04,0.8484,0.8484,1.13
6,2022-07-01,0.8389,0.8389,-0.42
7,2022-06-30,0.8424,0.8424,0.01
8,2022-06-29,0.8423,0.8423,-2.07
9,2022-06-28,0.8601,0.8601,0.57
10,2022-06-27,0.8552,0.8552,1.12
11,2022-06-24,0.8457,0.8457,3.68
12,2022-06-23,0.8157,0.8157,1.68
13,2022-06-22,0.8022,0.8022,-1.78
14,2022-06-21,0.8167,0.8167,1.08
15,2022-06-20,0.808,0.808,2.29
16,2022-06-17,0.7899,0.7899,1.35
17,2022-06-16,0.7794,0.7794,-2.25
18,2022-06-15,0.7973,0.7973,1.36
19,2022-06-14,0.7866,0.7866,0.63
20,2022-06-13,0.7817,0.7817,-3.65
21,2022-06-10,0.8113,0.8113,0.91
22,2022-06-09,0.804,0.804,-1.29
23,2022-06-08,0.8145,0.8145,3.11
24,2022-06-07,0.7899,0.7899,0.25
25,2022-06-06,0.7879,0.7879,3.96
26,2022-06-02,0.7579,0.7579,0.05
27,2022-06-01,0.7575,0.7575,0.05
28,2022-05-31,0.7571,0.7571,2.53
29,2022-05-30,0.7384,0.7384,2.53
30,2022-05-27,0.7202,0.7202,2.27
31,2022-05-26,0.7042,0.7042,-0.34
32,2022-05-25,0.7066,0.7066,-0.03
33,2022-05-24,0.7068,0.7068,-3.19
34,2022-05-23,0.7301,0.7301,-2.64
35,2022-05-20,0.7499,0.7499,2.29
36,2022-05-19,0.7331,0.7331,-1.58
37,2022-05-18,0.7449,0.7449,0.17
38,2022-05-17,0.7436,0.7436,2.81
39,2022-05-16,0.7233,0.7233,0.21
40,2022-05-13,0.7218,0.7218,3.17
41,2022-05-12,0.6996,0.6996,-2.22
42,2022-05-11,0.7155,0.7155,3.43
43,2022-05-10,0.6918,0.6918,-0.97
44,2022-05-09,0.6986,0.6986,0.68
45,2022-05-06,0.6939,0.6939,-3.62
46,2022-05-05,0.72,0.72,-4.28
47,2022-04-29,0.7522,0.7522,5.38
48,2022-04-28,0.7138,0.7138,0.98
49,2022-04-27,0.7069,0.7069,1.99
50,2022-04-26,0.6931,0.6931,2.3
51,2022-04-25,0.6775,0.6775,-4.7
52,2022-04-22,0.7109,0.7109,1.35
53,2022-04-21,0.7014,0.7014,-2.61
54,2022-04-20,0.7202,0.7202,-1.59
55,2022-04-19,0.7318,0.7318,-2.97
56,2022-04-18,0.7542,0.7542,-0.05
57,2022-04-15,0.7546,0.7546,0.33
58,2022-04-14,0.7521,0.7521,2.08
59,2022-04-13,0.7368,0.7368,-0.57
60,2022-04-12,0.741,0.741,2.15
