,日期,单位净值,累计净值,涨跌幅
0,2021-09-23,1.3395,1.3395,-0.1
1,2021-09-22,1.3409,1.3409,0.14
2,2021-09-17,1.339,1.339,0.37
3,2021-09-16,1.334,1.334,0.01
4,2021-09-15,1.3339,1.3339,0
5,2021-09-14,1.3339,1.3339,0.01
6,2021-09-13,1.3338,1.3338,0.01
7,2021-09-10,1.3337,1.3337,0
8,2021-09-09,1.3337,1.3337,0.43
9,2021-09-08,1.328,1.328,1.09
10,2021-09-07,1.3137,1.3137,0.02
11,2021-09-06,1.3135,1.3135,0.08
12,2021-09-03,1.3125,1.3125,-0.05
13,2021-09-02,1.3131,1.3131,-0.05
14,2021-09-01,1.3138,1.3138,-0.07
15,2021-08-31,1.3147,1.3147,0.02
16,2021-08-30,1.3145,1.3145,-0.02
17,2021-08-27,1.3147,1.3147,0.03
18,2021-08-26,1.3143,1.3143,0.02
19,2021-08-25,1.314,1.314,0.04
20,2021-08-24,1.3135,1.3135,0.65
21,2021-08-23,1.305,1.305,0.62
22,2021-08-20,1.2969,1.2969,-0.28
23,2021-08-19,1.3005,1.3005,-0.16
24,2021-08-18,1.3026,1.3026,0.18
25,2021-08-17,1.3003,1.3003,-1.23
26,2021-08-16,1.3165,1.3165,-0.32
27,2021-08-13,1.3207,1.3207,0.05
28,2021-08-12,1.3201,1.3201,0.24
29,2021-08-11,1.3169,1.3169,0.42
30,2021-08-10,1.3114,1.3114,-0.05
31,2021-08-09,1.3121,1.3121,0.41
32,2021-08-06,1.3068,1.3068,0.15
33,2021-08-05,1.3048,1.3048,-0.43
34,2021-08-04,1.3104,1.3104,0.82
35,2021-08-03,1.2997,1.2997,-0.18
36,2021-08-02,1.3021,1.3021,0.73
37,2021-07-30,1.2927,1.2927,-0.45
38,2021-07-29,1.2986,1.2986,1.17
39,2021-07-28,1.2836,1.2836,-0.36
40,2021-07-27,1.2882,1.2882,-1.56
41,2021-07-26,1.3086,1.3086,-1.09
42,2021-07-23,1.323,1.323,-1.12
43,2021-07-22,1.338,1.338,-0.02
44,2021-07-21,1.3383,1.3383,0.11
45,2021-07-20,1.3368,1.3368,-0.16
46,2021-07-19,1.3389,1.3389,0.14
47,2021-07-16,1.337,1.337,-0.7
48,2021-07-15,1.3464,1.3464,0.39
49,2021-07-14,1.3412,1.3412,-0.11
50,2021-07-13,1.3427,1.3427,0.72
51,2021-07-12,1.3331,1.3331,0.36
52,2021-07-09,1.3283,1.3283,-0.4
53,2021-07-08,1.3337,1.3337,-0.87
54,2021-07-07,1.3454,1.3454,0.49
55,2021-07-06,1.3388,1.3388,0.33
56,2021-07-05,1.3344,1.3344,0.07
57,2021-07-02,1.3335,1.3335,-1.05
58,2021-07-01,1.3477,1.3477,-0.04
59,2021-06-30,1.3482,1.3482,0.57
60,2021-06-29,1.3406,1.3406,-0.5
61,2021-06-28,1.3474,1.3474,0.09
62,2021-06-25,1.3462,1.3462,0.87
63,2021-06-24,1.3346,1.3346,-0.28
64,2021-06-23,1.3383,1.3383,0.08
65,2021-06-22,1.3372,1.3372,0.37
66,2021-06-21,1.3323,1.3323,-0.46
67,2021-06-18,1.3384,1.3384,-0.39
68,2021-06-17,1.3436,1.3436,-0.09
69,2021-06-16,1.3448,1.3448,-0.52
70,2021-06-15,1.3518,1.3518,-0.57
71,2021-06-11,1.3595,1.3595,-0.44
72,2021-06-10,1.3655,1.3655,0.26
73,2021-06-09,1.362,1.362,0.12
74,2021-06-08,1.3603,1.3603,-0.41
75,2021-06-07,1.3659,1.3659,-0.21
76,2021-06-04,1.3688,1.3688,0.02
77,2021-06-03,1.3685,1.3685,-0.14
78,2021-06-02,1.3704,1.3704,-0.15
79,2021-06-01,1.3725,1.3725,0.34
80,2021-05-31,1.3679,1.3679,0.11
81,2021-05-28,1.3664,1.3664,-0.26
82,2021-05-27,1.3699,1.3699,0.11
83,2021-05-26,1.3684,1.3684,0.13
84,2021-05-25,1.3666,1.3666,1.04
85,2021-05-24,1.3525,1.3525,0.11
86,2021-05-21,1.351,1.351,-0.21
87,2021-05-20,1.3539,1.3539,0.07
88,2021-05-19,1.3529,1.3529,-0.15
89,2021-05-18,1.355,1.355,-0.01
90,2021-05-17,1.3551,1.3551,0.47
91,2021-05-14,1.3487,1.3487,0.46
92,2021-05-13,1.3425,1.3425,-0.59
93,2021-05-12,1.3504,1.3504,0.13
94,2021-05-11,1.3487,1.3487,-0.03
95,2021-05-10,1.3491,1.3491,0.02
96,2021-05-07,1.3488,1.3488,-0.31
97,2021-05-06,1.353,1.353,-0.21
98,2021-04-30,1.3558,1.3558,-0.24
99,2021-04-29,1.359,1.359,0.27
100,2021-04-28,1.3553,1.3553,0.22
101,2021-04-27,1.3523,1.3523,0.15
102,2021-04-26,1.3503,1.3503,-0.35
103,2021-04-23,1.355,1.355,0.34
104,2021-04-22,1.3504,1.3504,-0.03
105,2021-04-21,1.3508,1.3508,0.1
106,2021-04-20,1.3494,1.3494,-0.07
107,2021-04-19,1.3503,1.3503,0.4
