,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.4798,1.8298,-1.29
1,2022-07-08,1.4991,1.8491,-0.41
2,2022-07-07,1.5053,1.8553,0.37
3,2022-07-06,1.4997,1.8497,-0.89
4,2022-07-05,1.5132,1.8632,-0.22
5,2022-07-04,1.5166,1.8666,0.34
6,2022-07-01,1.5114,1.8614,-0.17
7,2022-06-30,1.5139,1.8639,1.32
8,2022-06-29,1.4942,1.8442,-1.07
9,2022-06-28,1.5104,1.8604,0.95
10,2022-06-27,1.4962,1.8462,1.02
11,2022-06-24,1.4811,1.8311,0.71
12,2022-06-23,1.4706,1.8206,1.6
13,2022-06-22,1.4474,1.7974,-0.92
14,2022-06-21,1.4609,1.8109,-0.03
15,2022-06-20,1.4614,1.8114,0.47
16,2022-06-17,1.4546,1.8046,1
17,2022-06-16,1.4402,1.7902,-0.39
18,2022-06-15,1.4458,1.7958,0.89
19,2022-06-14,1.433,1.783,0.52
20,2022-06-13,1.4256,1.7756,-0.66
21,2022-06-10,1.4351,1.7851,1.28
22,2022-06-09,1.4169,1.7669,-0.65
23,2022-06-08,1.4262,1.7762,0.7
24,2022-06-07,1.4163,1.7663,0.25
25,2022-06-06,1.4127,1.7627,1.61
26,2022-06-02,1.3903,1.7403,0.27
27,2022-06-01,1.3866,1.7366,0
28,2022-05-31,1.3866,1.7366,1.04
29,2022-05-30,1.3723,1.7223,0.42
30,2022-05-27,1.3666,1.7166,0.01
31,2022-05-26,1.3665,1.7165,0.49
32,2022-05-25,1.3598,1.7098,0.36
33,2022-05-24,1.3549,1.7049,-1.88
34,2022-05-23,1.3808,1.7308,-0.33
35,2022-05-20,1.3854,1.7354,1.09
36,2022-05-19,1.3705,1.7205,0.48
37,2022-05-18,1.3639,1.7139,-0.12
38,2022-05-17,1.3656,1.7156,1.25
39,2022-05-16,1.3487,1.6987,-0.51
40,2022-05-13,1.3556,1.7056,0.75
41,2022-05-12,1.3455,1.6955,-0.43
42,2022-05-11,1.3513,1.7013,0.99
43,2022-05-10,1.338,1.688,1.05
44,2022-05-09,1.3241,1.6741,-0.51
45,2022-05-06,1.3309,1.6809,-2.13
46,2022-05-05,1.3598,1.7098,-0.07
47,2022-04-29,1.3608,1.7108,1.93
48,2022-04-28,1.335,1.685,0.73
49,2022-04-27,1.3253,1.6753,2.48
50,2022-04-26,1.2932,1.6432,-0.68
51,2022-04-25,1.3021,1.6521,-3.12
52,2022-04-22,1.3441,1.6941,0.36
53,2022-04-21,1.3393,1.6893,-1.09
54,2022-04-20,1.3541,1.7041,-1.12
55,2022-04-19,1.3694,1.7194,-0.2
56,2022-04-18,1.3721,1.7221,-0.36
57,2022-04-15,1.3771,1.7271,-0.07
58,2022-04-14,1.378,1.728,0.9
59,2022-04-13,1.3657,1.7157,-0.44
60,2022-04-12,1.3718,1.7218,0.79
61,2022-04-11,1.3611,1.7111,-2.09
62,2022-04-08,1.3902,1.7402,0.3
63,2022-04-07,1.386,1.736,-0.8
64,2022-04-06,1.3972,1.7472,-0.04
65,2022-04-01,1.3978,1.7478,0.96
66,2022-03-31,1.3845,1.7345,-0.57
67,2022-03-30,1.3925,1.7425,1.8
68,2022-03-29,1.3679,1.7179,-0.18
69,2022-03-28,1.3703,1.7203,-0.36
70,2022-03-25,1.3752,1.7252,-1.01
71,2022-03-24,1.3892,1.7392,-0.43
72,2022-03-23,1.3952,1.7452,0.22
73,2022-03-22,1.3922,1.7422,0.27
74,2022-03-21,1.3885,1.7385,-0.04
75,2022-03-18,1.389,1.739,0.53
76,2022-03-17,1.3817,1.7317,0.91
77,2022-03-16,1.3692,1.7192,2.43
78,2022-03-15,1.3367,1.6867,-2.47
79,2022-03-14,1.3706,1.7206,-1.63
80,2022-03-11,1.3933,1.7433,0.08
81,2022-03-10,1.3922,1.7422,1.05
82,2022-03-09,1.3777,1.7277,-0.56
83,2022-03-08,1.3854,1.7354,-1.33
84,2022-03-07,1.4041,1.7541,-1.62
85,2022-03-04,1.4272,1.7772,-0.81
86,2022-03-03,1.4389,1.7889,-0.28
87,2022-03-02,1.4429,1.7929,-0.44
88,2022-03-01,1.4493,1.7993,0.27
89,2022-02-28,1.4454,1.7954,0.17
90,2022-02-25,1.4429,1.7929,0.41
91,2022-02-24,1.437,1.787,-1.01
92,2022-02-23,1.4517,1.8017,0.74
93,2022-02-22,1.441,1.791,-0.53
94,2022-02-21,1.4487,1.7987,-0.18
95,2022-02-18,1.4513,1.8013,0.26
96,2022-02-17,1.4476,1.7976,0.41
97,2022-02-16,1.4417,1.7917,0.21
98,2022-02-15,1.4387,1.7887,0.6
99,2022-02-14,1.4301,1.7801,-0.77
100,2022-02-11,1.4412,1.7912,-0.37
101,2022-02-10,1.4466,1.7966,-0.19
102,2022-02-09,1.4493,1.7993,0.46
103,2022-02-08,1.4426,1.7926,-0.24
104,2022-02-07,1.446,1.796,0.84
105,2022-01-28,1.4339,1.7839,-0.5
106,2022-01-27,1.4411,1.7911,-1
107,2022-01-26,1.4556,1.8056,0.45
108,2022-01-25,1.4491,1.7991,-1.27
109,2022-01-24,1.4677,1.8177,0.4
110,2022-01-21,1.4618,1.8118,-0.45
111,2022-01-20,1.4684,1.8184,0.25
112,2022-01-19,1.4648,1.8148,-0.58
113,2022-01-18,1.4733,1.8233,0.54
114,2022-01-17,1.4654,1.8154,0.52
115,2022-01-14,1.4578,1.8078,-0.5
116,2022-01-13,1.4651,1.8151,-0.94
117,2022-01-12,1.479,1.829,0.69
118,2022-01-11,1.4688,1.8188,-0.5
119,2022-01-10,1.4762,1.8262,0.2
120,2022-01-07,1.4733,1.8233,-0.03
121,2022-01-06,1.4737,1.8237,-0.53
122,2022-01-05,1.4816,1.8316,-0.62
123,2022-01-04,1.4909,1.8409,-0.1
124,2021-12-31,1.4924,1.8424,0.36
125,2021-12-30,1.4871,1.8371,0.34
126,2021-12-29,1.482,1.832,-0.62
127,2021-12-28,1.4913,1.8413,0.5
128,2021-12-27,1.4839,1.8339,-0.07
129,2021-12-24,1.485,1.835,-0.35
130,2021-12-23,1.4902,1.8402,0.26
131,2021-12-22,1.4864,1.8364,0.16
132,2021-12-21,1.484,1.834,0.48
133,2021-12-20,1.4769,1.8269,-1.12
134,2021-12-17,1.4936,1.8436,-1.13
135,2021-12-16,1.5107,1.8607,0.42
136,2021-12-15,1.5044,1.8544,-0.44
137,2021-12-14,1.511,1.861,-0.34
138,2021-12-13,1.5162,1.8662,0.32
139,2021-12-10,1.5113,1.8613,-0.1
140,2021-12-09,1.5128,1.8628,0.75
141,2021-12-08,1.5016,1.8516,0.86
142,2021-12-07,1.4888,1.8388,0.15
143,2021-12-06,1.4866,1.8366,-0.27
144,2021-12-03,1.4906,1.8406,0.75
145,2021-12-02,1.4795,1.8295,0.01
146,2021-12-01,1.4794,1.8294,0.28
147,2021-11-30,1.4752,1.8252,-0.17
148,2021-11-29,1.4777,1.8277,0.03
149,2021-11-26,1.4773,1.8273,-0.18
150,2021-11-25,1.48,1.83,-0.25
151,2021-11-24,1.4837,1.8337,-0.06
152,2021-11-23,1.4846,1.8346,-0.13
153,2021-11-22,1.4865,1.8365,0.55
154,2021-11-19,1.4784,1.8284,0.69
155,2021-11-18,1.4683,1.8183,-0.23
156,2021-11-17,1.4717,1.8217,0.25
157,2021-11-16,1.4681,1.8181,-0.12
158,2021-11-15,1.4698,1.8198,-0.31
159,2021-11-12,1.4744,1.8244,-0.16
160,2021-11-11,1.4768,1.8268,0.85
161,2021-11-10,1.4643,1.8143,-0.41
162,2021-11-09,1.4703,1.8203,0.07
163,2021-11-08,1.4692,1.8192,0.34
164,2021-11-05,1.4642,1.8142,-0.37
165,2021-11-04,1.4697,1.8197,0.66
166,2021-11-03,1.4601,1.8101,-0.3
167,2021-11-02,1.4645,1.8145,-0.52
168,2021-11-01,1.4721,1.8221,-0.02
169,2021-10-29,1.4724,1.8224,0.55
170,2021-10-28,1.4644,1.8144,-0.44
171,2021-10-27,1.4709,1.8209,-0.32
172,2021-10-26,1.4756,1.8256,-0.06
173,2021-10-25,1.4765,1.8265,0.29
174,2021-10-22,1.4722,1.8222,0.14
175,2021-10-21,1.4701,1.8201,0.23
176,2021-10-20,1.4667,1.8167,-0.02
177,2021-10-19,1.467,1.817,0.47
178,2021-10-18,1.4601,1.8101,-0.29
179,2021-10-15,1.4644,1.8144,0.45
180,2021-10-14,1.4578,1.8078,-0.18
181,2021-10-13,1.4605,1.8105,0.62
182,2021-10-12,1.4515,1.8015,-0.68
183,2021-10-11,1.4614,1.8114,0.21
184,2021-10-08,1.4583,1.8083,0.63
185,2021-09-30,1.4492,1.7992,0.73
186,2021-09-29,1.4387,1.7887,-0.7
187,2021-09-28,1.4488,1.7988,0.3
188,2021-09-27,1.4445,1.7945,0.15
189,2021-09-24,1.4423,1.7923,-0.21
