,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.164,1.435,-0.26
1,2022-07-08,1.167,1.438,0
2,2022-07-07,1.167,1.438,0
3,2022-07-06,1.167,1.438,-0.17
4,2022-07-05,1.169,1.44,-0.17
5,2022-07-04,1.171,1.442,0.09
6,2022-07-01,1.17,1.441,0
7,2022-06-30,1.17,1.441,0.26
8,2022-06-29,1.167,1.438,-0.17
9,2022-06-28,1.169,1.44,0.09
10,2022-06-27,1.168,1.439,0.17
11,2022-06-24,1.166,1.437,0.17
12,2022-06-23,1.164,1.435,0.34
13,2022-06-22,1.16,1.431,-0.17
14,2022-06-21,1.162,1.433,0
15,2022-06-20,1.162,1.433,0
16,2022-06-17,1.162,1.433,0.17
17,2022-06-16,1.16,1.431,-0.09
18,2022-06-15,1.161,1.432,0.09
19,2022-06-14,1.16,1.431,0.17
20,2022-06-13,1.158,1.429,-0.17
21,2022-06-10,1.16,1.431,0.26
22,2022-06-09,1.157,1.428,-0.17
23,2022-06-08,1.159,1.43,0.17
24,2022-06-07,1.157,1.428,0
25,2022-06-06,1.157,1.428,0.26
26,2022-06-02,1.154,1.425,0
27,2022-06-01,1.154,1.425,0
28,2022-05-31,1.154,1.425,0.26
29,2022-05-30,1.151,1.422,0.09
30,2022-05-27,1.15,1.421,0
31,2022-05-26,1.15,1.421,0.17
32,2022-05-25,1.148,1.419,0.09
33,2022-05-24,1.147,1.418,-0.35
34,2022-05-23,1.151,1.422,-0.09
35,2022-05-20,1.152,1.423,0.35
36,2022-05-19,1.148,1.419,0.09
37,2022-05-18,1.147,1.418,-0.09
38,2022-05-17,1.148,1.419,0.17
39,2022-05-16,1.146,1.417,-0.09
40,2022-05-13,1.147,1.418,0.17
41,2022-05-12,1.145,1.416,-0.09
42,2022-05-11,1.146,1.417,0.17
43,2022-05-10,1.144,1.415,0.18
44,2022-05-09,1.142,1.413,0
45,2022-05-06,1.142,1.413,-0.35
46,2022-05-05,1.146,1.417,0.09
47,2022-04-29,1.145,1.416,0.26
48,2022-04-28,1.142,1.413,0
49,2022-04-27,1.142,1.413,0.44
50,2022-04-26,1.137,1.408,-0.09
51,2022-04-25,1.138,1.409,-0.61
52,2022-04-22,1.145,1.416,0.09
53,2022-04-21,1.144,1.415,-0.17
54,2022-04-20,1.146,1.417,-0.17
55,2022-04-19,1.148,1.419,-0.09
56,2022-04-18,1.149,1.42,0
57,2022-04-15,1.149,1.42,-0.17
58,2022-04-14,1.151,1.422,0.26
59,2022-04-13,1.148,1.419,-0.09
60,2022-04-12,1.149,1.42,0.35
61,2022-04-11,1.145,1.416,-0.35
62,2022-04-08,1.149,1.42,0.09
63,2022-04-07,1.148,1.419,-0.17
64,2022-04-06,1.15,1.421,0
65,2022-04-01,1.15,1.421,0.26
66,2022-03-31,1.147,1.418,-0.09
67,2022-03-30,1.148,1.419,0.44
68,2022-03-29,1.143,1.414,0
69,2022-03-28,1.143,1.414,0
70,2022-03-25,1.143,1.414,-0.35
71,2022-03-24,1.147,1.418,-0.09
72,2022-03-23,1.148,1.419,0.09
73,2022-03-22,1.147,1.418,0
74,2022-03-21,1.147,1.418,0
75,2022-03-18,1.147,1.418,0.09
76,2022-03-17,1.146,1.417,0.17
77,2022-03-16,1.144,1.415,0.62
78,2022-03-15,1.137,1.408,-0.61
79,2022-03-14,1.144,1.415,-0.35
80,2022-03-11,1.148,1.419,0
81,2022-03-10,1.148,1.419,0.17
82,2022-03-09,1.146,1.417,-0.09
83,2022-03-08,1.147,1.418,-0.35
84,2022-03-07,1.151,1.422,-0.35
85,2022-03-04,1.155,1.426,-0.26
86,2022-03-03,1.158,1.429,0
87,2022-03-02,1.158,1.429,-0.09
88,2022-03-01,1.159,1.43,0.09
89,2022-02-28,1.158,1.429,0.09
90,2022-02-25,1.157,1.428,0.17
91,2022-02-24,1.155,1.426,-0.26
92,2022-02-23,1.158,1.429,0.17
93,2022-02-22,1.156,1.427,-0.17
94,2022-02-21,1.158,1.429,-0.09
95,2022-02-18,1.159,1.43,0
96,2022-02-17,1.159,1.43,0.09
97,2022-02-16,1.158,1.429,0
98,2022-02-15,1.158,1.429,0.17
99,2022-02-14,1.156,1.427,-0.34
100,2022-02-11,1.16,1.431,-0.17
101,2022-02-10,1.162,1.433,-0.09
102,2022-02-09,1.163,1.434,0.17
103,2022-02-08,1.161,1.432,0
104,2022-02-07,1.161,1.432,0.26
105,2022-01-28,1.158,1.429,-0.17
106,2022-01-27,1.16,1.431,-0.26
107,2022-01-26,1.163,1.434,0.17
108,2022-01-25,1.161,1.432,-0.34
109,2022-01-24,1.165,1.436,0.09
110,2022-01-21,1.164,1.435,-0.09
111,2022-01-20,1.165,1.436,0
112,2022-01-19,1.165,1.436,0
113,2022-01-18,1.165,1.436,0
114,2022-01-17,1.165,1.436,0.26
115,2022-01-14,1.162,1.433,-0.09
116,2022-01-13,1.163,1.434,-0.26
117,2022-01-12,1.166,1.437,0.17
118,2022-01-11,1.164,1.435,-0.09
119,2022-01-10,1.165,1.436,0
120,2022-01-07,1.165,1.436,0
121,2022-01-06,1.165,1.436,-0.17
122,2022-01-05,1.167,1.438,-0.26
123,2022-01-04,1.17,1.441,-0.17
124,2021-12-31,1.172,1.443,0.09
125,2021-12-30,1.171,1.442,0.17
126,2021-12-29,1.169,1.44,-0.17
127,2021-12-28,1.171,1.442,0.17
128,2021-12-27,1.169,1.44,0.09
129,2021-12-24,1.168,1.439,-0.26
130,2021-12-23,1.171,1.442,0.09
131,2021-12-22,1.17,1.441,0.17
132,2021-12-21,1.168,1.439,0.09
133,2021-12-20,1.167,1.438,-0.34
134,2021-12-17,1.171,1.442,-0.26
135,2021-12-16,1.174,1.445,0.17
136,2021-12-15,1.172,1.443,0
137,2021-12-14,1.172,1.443,-0.09
138,2021-12-13,1.173,1.444,0.26
139,2021-12-10,1.17,1.441,0
140,2021-12-09,1.17,1.441,0.17
141,2021-12-08,1.168,1.439,0.43
142,2021-12-07,1.163,1.434,0
143,2021-12-06,1.163,1.434,-0.09
144,2021-12-03,1.164,1.435,0.17
145,2021-12-02,1.162,1.433,0.17
146,2021-12-01,1.16,1.431,0
147,2021-11-30,1.16,1.431,-0.09
148,2021-11-29,1.161,1.432,0.09
