,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,1.377,1.483,0.51
1,2023-01-12,1.37,1.476,0
2,2023-01-11,1.37,1.476,-0.44
3,2023-01-10,1.376,1.482,-0.07
4,2023-01-09,1.377,1.483,-0.07
5,2023-01-06,1.378,1.484,-0.07
6,2023-01-05,1.379,1.485,0.22
7,2023-01-04,1.376,1.482,0.44
8,2023-01-03,1.37,1.476,0.37
9,2022-12-31,1.365,1.471,--
10,2022-12-30,1.365,1.471,0
11,2022-12-29,1.365,1.471,0
12,2022-12-28,1.365,1.471,-0.07
13,2022-12-27,1.366,1.472,0.37
14,2022-12-26,1.361,1.467,0.22
15,2022-12-23,1.358,1.464,0.07
16,2022-12-22,1.357,1.463,0
17,2022-12-21,1.357,1.463,-0.07
18,2022-12-20,1.358,1.464,-0.44
19,2022-12-19,1.364,1.47,-0.29
20,2022-12-16,1.368,1.474,-0.15
21,2022-12-15,1.37,1.476,0.15
22,2022-12-14,1.368,1.474,0.15
23,2022-12-13,1.366,1.472,-0.36
24,2022-12-12,1.371,1.477,-0.22
25,2022-12-09,1.374,1.48,0.22
26,2022-12-08,1.371,1.477,-0.22
27,2022-12-07,1.374,1.48,-0.36
28,2022-12-06,1.379,1.485,0.07
29,2022-12-05,1.378,1.484,0.15
30,2022-12-02,1.376,1.482,-0.22
31,2022-12-01,1.379,1.485,0.51
32,2022-11-30,1.372,1.478,0
33,2022-11-29,1.372,1.478,0.59
34,2022-11-28,1.364,1.47,-0.15
35,2022-11-25,1.366,1.472,0.07
36,2022-11-24,1.365,1.471,0
37,2022-11-23,1.365,1.471,-0.07
38,2022-11-22,1.366,1.472,-0.22
39,2022-11-21,1.369,1.475,-0.07
40,2022-11-18,1.37,1.476,-0.29
41,2022-11-17,1.374,1.48,0.15
42,2022-11-16,1.372,1.478,-0.36
43,2022-11-15,1.377,1.483,0.36
44,2022-11-14,1.372,1.478,-0.22
45,2022-11-11,1.375,1.481,0.51
46,2022-11-10,1.368,1.474,-0.29
47,2022-11-09,1.372,1.478,-0.29
48,2022-11-08,1.376,1.482,-0.15
49,2022-11-07,1.378,1.484,-0.14
50,2022-11-04,1.38,1.486,0.66
51,2022-11-03,1.371,1.477,0.15
52,2022-11-02,1.369,1.475,0.22
53,2022-11-01,1.366,1.472,0.66
54,2022-10-31,1.357,1.463,0.15
55,2022-10-28,1.355,1.461,-0.88
56,2022-10-27,1.367,1.473,0
57,2022-10-26,1.367,1.473,0.66
58,2022-10-25,1.358,1.464,-0.51
59,2022-10-24,1.365,1.471,-0.44
60,2022-10-21,1.371,1.477,0.07
61,2022-10-20,1.37,1.476,0.15
62,2022-10-19,1.368,1.474,-0.29
63,2022-10-18,1.372,1.478,0.07
64,2022-10-17,1.371,1.477,0.37
65,2022-10-14,1.366,1.472,0.89
66,2022-10-13,1.354,1.46,0
67,2022-10-12,1.354,1.46,0.67
68,2022-10-11,1.345,1.451,-0.07
69,2022-10-10,1.346,1.452,-0.37
70,2022-09-30,1.351,1.457,-0.3
71,2022-09-29,1.355,1.461,-0.07
72,2022-09-28,1.356,1.462,-0.59
73,2022-09-27,1.364,1.47,0.52
74,2022-09-26,1.357,1.463,-0.22
75,2022-09-23,1.36,1.466,-0.29
76,2022-09-22,1.364,1.47,-0.15
77,2022-09-21,1.366,1.472,-0.29
78,2022-09-20,1.37,1.476,0
79,2022-09-19,1.37,1.476,-0.07
80,2022-09-16,1.371,1.477,-0.51
81,2022-09-15,1.378,1.484,-0.29
82,2022-09-14,1.382,1.488,-0.22
83,2022-09-13,1.385,1.491,0.14
84,2022-09-09,1.383,1.489,0.14
85,2022-09-08,1.381,1.487,-0.07
86,2022-09-07,1.382,1.488,0.22
87,2022-09-06,1.379,1.485,0.22
88,2022-09-05,1.376,1.482,0.07
