,日期,单位净值,累计净值,涨跌幅
0,2021-09-23,1.73,1.73,-0.29
1,2021-09-22,1.735,1.735,-0.17
2,2021-09-17,1.738,1.738,1.34
3,2021-09-16,1.715,1.715,-3.71
4,2021-09-15,1.781,1.781,0.39
5,2021-09-14,1.774,1.774,0.97
6,2021-09-13,1.757,1.757,-2.93
7,2021-09-10,1.81,1.81,1.06
8,2021-09-09,1.791,1.791,-0.28
9,2021-09-08,1.796,1.796,-1.37
10,2021-09-07,1.821,1.821,1.45
11,2021-09-06,1.795,1.795,1.41
12,2021-09-03,1.77,1.77,-2.85
13,2021-09-02,1.822,1.822,0.5
14,2021-09-01,1.813,1.813,-3.51
15,2021-08-31,1.879,1.879,-1.36
16,2021-08-30,1.905,1.905,1.55
17,2021-08-27,1.876,1.876,0.59
18,2021-08-26,1.865,1.865,-1.95
19,2021-08-25,1.902,1.902,0
20,2021-08-24,1.902,1.902,1.55
21,2021-08-23,1.873,1.873,2.24
22,2021-08-20,1.832,1.832,-1.61
23,2021-08-19,1.862,1.862,1.03
24,2021-08-18,1.843,1.843,0.66
25,2021-08-17,1.831,1.831,-2.5
26,2021-08-16,1.878,1.878,-1.21
27,2021-08-13,1.901,1.901,-1.5
28,2021-08-12,1.93,1.93,-0.05
29,2021-08-11,1.931,1.931,-0.36
30,2021-08-10,1.938,1.938,-0.26
31,2021-08-09,1.943,1.943,-1.67
32,2021-08-06,1.976,1.976,-1
33,2021-08-05,1.996,1.996,0.5
34,2021-08-04,1.986,1.986,4.31
35,2021-08-03,1.904,1.904,-2.86
36,2021-08-02,1.96,1.96,-0.96
37,2021-07-30,1.979,1.979,-0.95
38,2021-07-29,1.998,1.998,5.66
39,2021-07-28,1.891,1.891,1.94
40,2021-07-27,1.855,1.855,-4.97
41,2021-07-26,1.952,1.952,-1.56
42,2021-07-23,1.983,1.983,-1.73
43,2021-07-22,2.018,2.018,1.2
44,2021-07-21,1.994,1.994,2.62
45,2021-07-20,1.943,1.943,0.36
46,2021-07-19,1.936,1.936,-0.15
47,2021-07-16,1.939,1.939,-2.37
48,2021-07-15,1.986,1.986,1.64
49,2021-07-14,1.954,1.954,-0.86
50,2021-07-13,1.971,1.971,-1
51,2021-07-12,1.991,1.991,1.63
