,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,2.0474,2.2274,0.99
1,2023-01-12,2.0274,2.2074,0.05
2,2023-01-11,2.0263,2.2063,-0.86
3,2023-01-10,2.0438,2.2238,-0.21
4,2023-01-09,2.0482,2.2282,1.94
5,2023-01-06,2.0093,2.1893,-0.36
6,2023-01-05,2.0166,2.1966,1.7
7,2023-01-04,1.9829,2.1629,0.44
8,2023-01-03,1.9742,2.1542,0.68
9,2022-12-31,1.9607,2.1407,--
10,2022-12-30,1.9608,2.1408,0.37
11,2022-12-29,1.9535,2.1335,0.12
12,2022-12-28,1.9512,2.1312,-0.92
13,2022-12-27,1.9693,2.1493,0.51
14,2022-12-26,1.9594,2.1394,0.54
15,2022-12-23,1.9488,2.1288,0.45
16,2022-12-22,1.9401,2.1201,0.43
17,2022-12-21,1.9318,2.1118,0.27
18,2022-12-20,1.9266,2.1066,-1.65
19,2022-12-19,1.959,2.139,-1.6
20,2022-12-16,1.9909,2.1709,-0.57
21,2022-12-15,2.0023,2.1823,0
22,2022-12-14,2.0024,2.1824,0.4
23,2022-12-13,1.9944,2.1744,-0.36
24,2022-12-12,2.0016,2.1816,-0.26
25,2022-12-09,2.0068,2.1868,0.58
26,2022-12-08,1.9952,2.1752,-0.35
27,2022-12-07,2.0023,2.1823,-0.37
28,2022-12-06,2.0097,2.1897,0.12
29,2022-12-05,2.0072,2.1872,0.71
30,2022-12-02,1.993,2.173,-0.34
31,2022-12-01,1.9997,2.1797,1.52
32,2022-11-30,1.9698,2.1498,-0.25
33,2022-11-29,1.9748,2.1548,2.96
34,2022-11-28,1.918,2.098,-0.1
35,2022-11-25,1.9199,2.0999,-0.82
36,2022-11-24,1.9358,2.1158,0.14
37,2022-11-23,1.933,2.113,-0.48
38,2022-11-22,1.9424,2.1224,-1.14
39,2022-11-21,1.9647,2.1447,-0.56
40,2022-11-18,1.9758,2.1558,-0.42
41,2022-11-17,1.9841,2.1641,0.11
42,2022-11-16,1.982,2.162,-0.31
43,2022-11-15,1.9881,2.1681,2.86
44,2022-11-14,1.9329,2.1129,-0.71
45,2022-11-11,1.9467,2.1267,1.83
46,2022-11-10,1.9117,2.0917,-0.89
47,2022-11-09,1.9288,2.1088,-0.05
48,2022-11-08,1.9297,2.1097,-0.85
49,2022-11-07,1.9462,2.1262,0.28
50,2022-11-04,1.9407,2.1207,2.03
51,2022-11-03,1.902,2.082,-0.2
52,2022-11-02,1.9058,2.0858,1.81
53,2022-11-01,1.872,2.052,3.34
54,2022-10-31,1.8115,1.9915,0.82
55,2022-10-28,1.7967,1.9767,-3.55
56,2022-10-27,1.8629,2.0429,-0.88
57,2022-10-26,1.8794,2.0594,1.37
58,2022-10-25,1.854,2.034,-0.08
59,2022-10-24,1.8555,2.0355,-1.94
60,2022-10-21,1.8922,2.0722,-0.72
61,2022-10-20,1.906,2.086,0.19
