,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.5061,1.6111,-0.21
1,2022-07-08,1.5093,1.6143,0.03
2,2022-07-07,1.5089,1.6139,0.21
3,2022-07-06,1.5058,1.6108,-0.43
4,2022-07-05,1.5123,1.6173,-0.21
5,2022-07-04,1.5155,1.6205,0.18
6,2022-07-01,1.5128,1.6178,0.19
7,2022-06-30,1.51,1.615,0.32
8,2022-06-29,1.5052,1.6102,-0.57
9,2022-06-28,1.5139,1.6189,0.38
10,2022-06-27,1.5081,1.6131,0.17
11,2022-06-24,1.5056,1.6106,0.38
12,2022-06-23,1.4999,1.6049,0.76
13,2022-06-22,1.4886,1.5936,-0.42
14,2022-06-21,1.4949,1.5999,-0.11
15,2022-06-20,1.4965,1.6015,0.26
16,2022-06-17,1.4926,1.5976,0.39
17,2022-06-16,1.4868,1.5918,0.03
18,2022-06-15,1.4864,1.5914,0.13
19,2022-06-14,1.4844,1.5894,0.24
20,2022-06-13,1.4808,1.5858,-0.09
21,2022-06-10,1.4822,1.5872,0.43
22,2022-06-09,1.4759,1.5809,-0.23
23,2022-06-08,1.4793,1.5843,0.26
24,2022-06-07,1.4754,1.5804,-0.03
25,2022-06-06,1.4759,1.5809,0.33
26,2022-06-02,1.471,1.576,-0.02
27,2022-06-01,1.4713,1.5763,0
28,2022-05-31,1.4713,1.5763,0.2
29,2022-05-30,1.4683,1.5733,0.23
30,2022-05-27,1.4649,1.5699,0.03
31,2022-05-26,1.4645,1.5695,0.24
32,2022-05-25,1.461,1.566,0.48
33,2022-05-24,1.454,1.559,-0.95
34,2022-05-23,1.468,1.573,0.23
35,2022-05-20,1.4646,1.5696,0.46
36,2022-05-19,1.4579,1.5629,0.08
37,2022-05-18,1.4568,1.5618,0.02
38,2022-05-17,1.4565,1.5615,0.15
39,2022-05-16,1.4543,1.5593,0.08
40,2022-05-13,1.4532,1.5582,0.21
41,2022-05-12,1.4501,1.5551,0.01
42,2022-05-11,1.4499,1.5549,0.12
43,2022-05-10,1.4481,1.5531,0.41
44,2022-05-09,1.4422,1.5472,0.22
45,2022-05-06,1.439,1.544,-0.46
46,2022-05-05,1.4457,1.5507,0.42
47,2022-04-29,1.4396,1.5446,0.97
48,2022-04-28,1.4257,1.5307,0.13
49,2022-04-27,1.4239,1.5289,0.81
50,2022-04-26,1.4124,1.5174,-0.46
51,2022-04-25,1.4189,1.5239,-1.77
52,2022-04-22,1.4444,1.5494,-0.01
53,2022-04-21,1.4446,1.5496,-0.74
54,2022-04-20,1.4554,1.5604,-0.37
55,2022-04-19,1.4608,1.5658,-0.01
56,2022-04-18,1.461,1.566,-0.32
57,2022-04-15,1.4657,1.5707,-0.1
58,2022-04-14,1.4672,1.5722,0.34
59,2022-04-13,1.4622,1.5672,-0.6
60,2022-04-12,1.471,1.576,0.51
61,2022-04-11,1.4636,1.5686,-0.72
62,2022-04-08,1.4742,1.5792,0.07
63,2022-04-07,1.4732,1.5782,-0.62
64,2022-04-06,1.4824,1.5874,0.25
65,2022-04-01,1.4787,1.5837,0.19
66,2022-03-31,1.4759,1.5809,-0.05
67,2022-03-30,1.4766,1.5816,0.65
68,2022-03-29,1.4671,1.5721,-0.34
69,2022-03-28,1.4721,1.5771,-0.09
70,2022-03-25,1.4734,1.5784,-0.3
71,2022-03-24,1.5831,1.5831,-0.21
72,2022-03-23,1.5865,1.5865,0.02
73,2022-03-22,1.5862,1.5862,0.12
74,2022-03-21,1.5843,1.5843,0.08
75,2022-03-18,1.5831,1.5831,0.44
76,2022-03-17,1.5761,1.5761,0.56
77,2022-03-16,1.5673,1.5673,0.98
78,2022-03-15,1.5521,1.5521,-1.55
79,2022-03-14,1.5765,1.5765,-0.64
80,2022-03-11,1.5866,1.5866,0.21
81,2022-03-10,1.5832,1.5832,0.32
82,2022-03-09,1.5782,1.5782,-0.45
83,2022-03-08,1.5854,1.5854,-0.83
84,2022-03-07,1.5987,1.5987,-0.52
85,2022-03-04,1.6071,1.6071,-0.42
86,2022-03-03,1.6139,1.6139,-0.06
87,2022-03-02,1.6149,1.6149,-0.06
88,2022-03-01,1.6159,1.6159,0.01
89,2022-02-28,1.6157,1.6157,0.02
90,2022-02-25,1.6154,1.6154,0.32
91,2022-02-24,1.6102,1.6102,-0.36
92,2022-02-23,1.616,1.616,0.44
93,2022-02-22,1.609,1.609,-0.19
94,2022-02-21,1.6121,1.6121,0.07
95,2022-02-18,1.611,1.611,0.22
96,2022-02-17,1.6075,1.6075,0.01
97,2022-02-16,1.6073,1.6073,0.19
98,2022-02-15,1.6043,1.6043,0.22
99,2022-02-14,1.6007,1.6007,-0.21
100,2022-02-11,1.6041,1.6041,-0.55
101,2022-02-10,1.613,1.613,-0.06
102,2022-02-09,1.6139,1.6139,0.3
103,2022-02-08,1.609,1.609,0.25
104,2022-02-07,1.605,1.605,0.58
105,2022-01-28,1.5958,1.5958,0.16
106,2022-01-27,1.5932,1.5932,-0.75
107,2022-01-26,1.6053,1.6053,0.15
108,2022-01-25,1.6029,1.6029,-0.93
109,2022-01-24,1.618,1.618,0.08
110,2022-01-21,1.6167,1.6167,-0.3
111,2022-01-20,1.6216,1.6216,-0.3
112,2022-01-19,1.6265,1.6265,-0.09
113,2022-01-18,1.628,1.628,0.15
114,2022-01-17,1.6255,1.6255,0.28
115,2022-01-14,1.621,1.621,-0.2
116,2022-01-13,1.6242,1.6242,-0.31
117,2022-01-12,1.6293,1.6293,0.23
