,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,1.484,1.517,0.41
1,2023-01-12,1.478,1.511,0.07
2,2023-01-11,1.477,1.51,0
3,2023-01-10,1.477,1.51,-0.07
4,2023-01-09,1.478,1.511,0.2
5,2023-01-06,1.475,1.508,0
6,2023-01-05,1.475,1.508,0.48
7,2023-01-04,1.468,1.501,0.07
8,2023-01-03,1.467,1.5,0.2
9,2022-12-31,1.464,1.497,--
10,2022-12-30,1.464,1.497,0.14
11,2022-12-29,1.462,1.495,0
12,2022-12-28,1.462,1.495,0
13,2022-12-27,1.462,1.495,0.27
14,2022-12-26,1.458,1.491,0.07
15,2022-12-23,1.457,1.49,0
16,2022-12-22,1.457,1.49,0.07
17,2022-12-21,1.456,1.489,0.07
18,2022-12-20,1.455,1.488,-0.48
19,2022-12-19,1.462,1.495,-0.41
20,2022-12-16,1.468,1.501,0.14
21,2022-12-15,1.466,1.499,-0.2
22,2022-12-14,1.469,1.502,0.14
23,2022-12-13,1.467,1.5,-0.07
24,2022-12-12,1.468,1.501,-0.34
25,2022-12-09,1.473,1.506,0.41
26,2022-12-08,1.467,1.5,0
27,2022-12-07,1.467,1.5,-0.14
28,2022-12-06,1.469,1.502,0.07
29,2022-12-05,1.468,1.501,0.55
30,2022-12-02,1.46,1.493,-0.21
31,2022-12-01,1.463,1.496,0.21
32,2022-11-30,1.46,1.493,-0.07
33,2022-11-29,1.461,1.494,0.9
34,2022-11-28,1.448,1.481,-0.28
35,2022-11-25,1.452,1.485,0.21
36,2022-11-24,1.449,1.482,0
37,2022-11-23,1.449,1.482,0.07
38,2022-11-22,1.448,1.481,0
39,2022-11-21,1.448,1.481,-0.21
40,2022-11-18,1.451,1.484,-0.07
41,2022-11-17,1.452,1.485,-0.14
42,2022-11-16,1.454,1.487,-0.27
43,2022-11-15,1.458,1.491,0.41
44,2022-11-14,1.452,1.485,0.14
45,2022-11-11,1.45,1.483,0.76
46,2022-11-10,1.439,1.472,-0.14
47,2022-11-09,1.441,1.474,-0.14
48,2022-11-08,1.443,1.476,-0.14
49,2022-11-07,1.445,1.478,0
50,2022-11-04,1.445,1.478,0.7
51,2022-11-03,1.435,1.468,-0.28
52,2022-11-02,1.439,1.472,0.28
53,2022-11-01,1.435,1.468,0.77
54,2022-10-31,1.424,1.457,-0.14
55,2022-10-28,1.426,1.459,-0.56
56,2022-10-27,1.434,1.467,-0.21
57,2022-10-26,1.437,1.47,0.21
58,2022-10-25,1.434,1.467,-0.14
59,2022-10-24,1.436,1.469,-0.76
60,2022-10-21,1.447,1.48,-0.07
61,2022-10-20,1.448,1.481,-0.07
62,2022-10-19,1.449,1.482,-0.48
63,2022-10-18,1.456,1.489,0
64,2022-10-17,1.456,1.489,0.14
65,2022-10-14,1.454,1.487,0.48
66,2022-10-13,1.447,1.48,-0.21
67,2022-10-12,1.45,1.483,0.28
68,2022-10-11,1.446,1.479,-0.07
69,2022-10-10,1.447,1.48,-0.41
70,2022-09-30,1.453,1.486,0
71,2022-09-29,1.453,1.486,-0.14
72,2022-09-28,1.455,1.488,-0.27
73,2022-09-27,1.459,1.492,0.41
74,2022-09-26,1.453,1.486,-0.21
75,2022-09-23,1.456,1.489,-0.14
76,2022-09-22,1.458,1.491,-0.27
77,2022-09-21,1.462,1.495,-0.2
78,2022-09-20,1.465,1.498,-0.07
79,2022-09-19,1.466,1.499,0
80,2022-09-16,1.466,1.499,-0.61
81,2022-09-15,1.475,1.508,-0.07
82,2022-09-14,1.476,1.509,-0.27
83,2022-09-13,1.48,1.513,0.14
84,2022-09-09,1.478,1.511,0.41
85,2022-09-08,1.472,1.505,0
86,2022-09-07,1.472,1.505,-0.07
87,2022-09-06,1.473,1.506,0.14
88,2022-09-05,1.471,1.504,-0.07
89,2022-09-02,1.472,1.505,0
90,2022-09-01,1.472,1.505,-0.14
91,2022-08-31,1.474,1.507,0.14
92,2022-08-30,1.472,1.505,-0.07
93,2022-08-29,1.473,1.506,-0.14
94,2022-08-26,1.475,1.508,0
95,2022-08-25,1.475,1.508,0.34
96,2022-08-24,1.47,1.503,-0.41
97,2022-08-23,1.476,1.509,-0.2
98,2022-08-22,1.479,1.512,0.14
99,2022-08-19,1.477,1.51,0
100,2022-08-18,1.477,1.51,-0.2
101,2022-08-17,1.48,1.513,0.27
102,2022-08-16,1.476,1.509,0
103,2022-08-15,1.476,1.509,-0.07
104,2022-08-12,1.477,1.51,0
105,2022-08-11,1.477,1.51,0.54
106,2022-08-10,1.469,1.502,-0.2
107,2022-08-09,1.472,1.505,-0.07
108,2022-08-08,1.473,1.506,0
109,2022-08-05,1.473,1.506,0.34
110,2022-08-04,1.468,1.501,0.2
111,2022-08-03,1.465,1.498,-0.2
112,2022-08-02,1.468,1.501,-0.34
113,2022-08-01,1.473,1.506,0
114,2022-07-29,1.473,1.506,-0.2
115,2022-07-28,1.476,1.509,0
116,2022-07-27,1.476,1.509,0.07
117,2022-07-26,1.475,1.508,0.2
118,2022-07-25,1.472,1.505,-0.14
119,2022-07-22,1.474,1.507,0
120,2022-07-21,1.474,1.507,-0.2
121,2022-07-20,1.477,1.51,0.07
122,2022-07-19,1.476,1.509,0
123,2022-07-18,1.476,1.509,0.2
124,2022-07-15,1.473,1.506,-0.27
125,2022-07-14,1.477,1.51,-0.14
126,2022-07-13,1.479,1.512,-0.07
127,2022-07-12,1.48,1.513,-0.07
128,2022-07-11,1.481,1.514,-0.2
129,2022-07-08,1.484,1.517,0.07
130,2022-07-07,1.483,1.516,0.07
131,2022-07-06,1.482,1.515,-0.34
132,2022-07-05,1.487,1.52,-0.13
133,2022-07-04,1.489,1.522,0.13
134,2022-07-01,1.487,1.52,-0.07
135,2022-06-30,1.488,1.521,0.4
136,2022-06-29,1.482,1.515,-0.27
137,2022-06-28,1.486,1.519,0.2
138,2022-06-27,1.483,1.516,0.27
139,2022-06-24,1.479,1.512,0.2
140,2022-06-23,1.476,1.509,0.27
141,2022-06-22,1.472,1.505,-0.27
142,2022-06-21,1.476,1.509,0
143,2022-06-20,1.476,1.509,0.14
144,2022-06-17,1.474,1.507,0.27
145,2022-06-16,1.47,1.503,-0.2
146,2022-06-15,1.473,1.506,0.34
