,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,2.1193,2.1193,1.5
1,2023-01-12,2.088,2.088,-0.69
2,2023-01-11,2.1026,2.1026,-0.03
3,2023-01-10,2.1033,2.1033,-0.45
4,2023-01-09,2.1129,2.1129,0.61
5,2023-01-06,2.1001,2.1001,-1.13
6,2023-01-05,2.124,2.124,2.01
7,2023-01-04,2.0821,2.0821,1.12
8,2023-01-03,2.059,2.059,1.19
9,2022-12-31,2.0346,2.0346,--
10,2022-12-30,2.0347,2.0347,-0.74
11,2022-12-29,2.0499,2.0499,1.03
12,2022-12-28,2.0291,2.0291,0.68
13,2022-12-27,2.0153,2.0153,0.86
14,2022-12-26,1.9982,1.9982,0.69
15,2022-12-23,1.9845,1.9845,-0.28
16,2022-12-22,1.99,1.99,1.3
17,2022-12-21,1.9644,1.9644,-0.08
18,2022-12-20,1.966,1.966,-1.41
19,2022-12-19,1.9942,1.9942,-1.34
20,2022-12-16,2.0212,2.0212,-0.04
21,2022-12-15,2.022,2.022,-0.4
22,2022-12-14,2.0301,2.0301,0.4
23,2022-12-13,2.0221,2.0221,-0.42
24,2022-12-12,2.0307,2.0307,-0.78
25,2022-12-09,2.0466,2.0466,0.99
26,2022-12-08,2.0265,2.0265,1.51
27,2022-12-07,1.9964,1.9964,-1.39
28,2022-12-06,2.0246,2.0246,-0.32
29,2022-12-05,2.0312,2.0312,1.87
30,2022-12-02,1.9939,1.9939,0.04
31,2022-12-01,1.9931,1.9931,0.78
32,2022-11-30,1.9777,1.9777,0.86
33,2022-11-29,1.9608,1.9608,3.34
34,2022-11-28,1.8975,1.8975,-0.57
35,2022-11-25,1.9084,1.9084,-0.85
36,2022-11-24,1.9247,1.9247,0.01
37,2022-11-23,1.9246,1.9246,-0.99
38,2022-11-22,1.9439,1.9439,-1.97
39,2022-11-21,1.9829,1.9829,-1.23
40,2022-11-18,2.0075,2.0075,-0.98
41,2022-11-17,2.0274,2.0274,0.08
42,2022-11-16,2.0258,2.0258,-0.84
43,2022-11-15,2.0429,2.0429,4.63
44,2022-11-14,1.9525,1.9525,0.9
45,2022-11-11,1.935,1.935,4.84
46,2022-11-10,1.8456,1.8456,-1.88
47,2022-11-09,1.881,1.881,-1.49
48,2022-11-08,1.9095,1.9095,-1.08
49,2022-11-07,1.9304,1.9304,0.74
50,2022-11-04,1.9163,1.9163,3.63
51,2022-11-03,1.8492,1.8492,0.21
52,2022-11-02,1.8453,1.8453,1.08
53,2022-11-01,1.8255,1.8255,3.49
54,2022-10-31,1.764,1.764,0
55,2022-10-28,1.764,1.764,-2.5
56,2022-10-27,1.8092,1.8092,0.07
57,2022-10-26,1.8079,1.8079,2.96
58,2022-10-25,1.7559,1.7559,-0.51
59,2022-10-24,1.7649,1.7649,-4.08
60,2022-10-21,1.8399,1.8399,-0.21
61,2022-10-20,1.8438,1.8438,-0.53
62,2022-10-19,1.8537,1.8537,-2.42
63,2022-10-18,1.8996,1.8996,0.95
64,2022-10-17,1.8818,1.8818,0.49
65,2022-10-14,1.8726,1.8726,3.45
66,2022-10-13,1.8102,1.8102,-0.83
67,2022-10-12,1.8253,1.8253,1.15
68,2022-10-11,1.8046,1.8046,-1.77
69,2022-10-10,1.8372,1.8372,-1.74
70,2022-09-30,1.8698,1.8698,-0.85
71,2022-09-29,1.8859,1.8859,-0.04
72,2022-09-28,1.8866,1.8866,-1.28
73,2022-09-27,1.9111,1.9111,1.88
74,2022-09-26,1.8758,1.8758,1.54
75,2022-09-23,1.8473,1.8473,-1.34
76,2022-09-22,1.8723,1.8723,-0.69
77,2022-09-21,1.8854,1.8854,-1.87
78,2022-09-20,1.9213,1.9213,1.09
79,2022-09-19,1.9006,1.9006,-0.67
80,2022-09-16,1.9134,1.9134,-2.46
81,2022-09-15,1.9617,1.9617,0.47
82,2022-09-14,1.9525,1.9525,-1.65
83,2022-09-13,1.9852,1.9852,-3.27
84,2022-09-09,2.0524,2.0524,1.58
85,2022-09-08,2.0204,2.0204,-0.82
86,2022-09-07,2.0371,2.0371,-0.39
87,2022-09-06,2.0451,2.0451,0
88,2022-09-05,2.0451,2.0451,-1.53
89,2022-09-02,2.0769,2.0769,-0.68
90,2022-09-01,2.0912,2.0912,-1.64
91,2022-08-31,2.126,2.126,0.98
92,2022-08-30,2.1054,2.1054,-0.21
93,2022-08-29,2.1099,2.1099,-0.08
94,2022-08-26,2.1116,2.1116,0.61
95,2022-08-25,2.0989,2.0989,2.63
96,2022-08-24,2.0452,2.0452,-1.71
97,2022-08-23,2.0807,2.0807,-0.13
98,2022-08-22,2.0835,2.0835,-0.26
99,2022-08-19,2.0889,2.0889,-0.07
100,2022-08-18,2.0903,2.0903,0.25
101,2022-08-17,2.0851,2.0851,0.93
102,2022-08-16,2.0659,2.0659,-1.55
103,2022-08-15,2.0985,2.0985,-0.4
104,2022-08-12,2.107,2.107,-0.2
105,2022-08-11,2.1112,2.1112,3.3
106,2022-08-10,2.0437,2.0437,-2.58
107,2022-08-09,2.0979,2.0979,-1.09
108,2022-08-08,2.1211,2.1211,-0.31
109,2022-08-05,2.1276,2.1276,0.94
110,2022-08-04,2.1077,2.1077,2.08
111,2022-08-03,2.0647,2.0647,0.74
112,2022-08-02,2.0496,2.0496,-1.29
113,2022-08-01,2.0764,2.0764,0.55
114,2022-07-29,2.065,2.065,-2.75
115,2022-07-28,2.1234,2.1234,0.31
116,2022-07-27,2.1169,2.1169,-1.7
117,2022-07-26,2.1535,2.1535,1.26
118,2022-07-25,2.1266,2.1266,-1.08
119,2022-07-22,2.1498,2.1498,0.05
120,2022-07-21,2.1487,2.1487,-0.09
121,2022-07-20,2.1506,2.1506,1.14
122,2022-07-19,2.1264,2.1264,-0.29
123,2022-07-18,2.1325,2.1325,1.21
124,2022-07-15,2.107,2.107,-1.77
