,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,1.7896,1.8276,1.73
1,2023-01-12,1.7591,1.7971,-0.28
2,2023-01-11,1.7641,1.8021,0.2
3,2023-01-10,1.7606,1.7986,-0.4
4,2023-01-09,1.7677,1.8057,0.51
5,2023-01-06,1.7587,1.7967,-0.27
6,2023-01-05,1.7634,1.8014,1.74
7,2023-01-04,1.7333,1.7713,0.64
8,2023-01-03,1.7223,1.7603,-0.07
9,2022-12-31,1.7235,1.7615,--
10,2022-12-30,1.7235,1.7615,0.33
11,2022-12-29,1.7178,1.7558,-0.77
12,2022-12-28,1.7312,1.7692,0.05
13,2022-12-27,1.7304,1.7684,0.76
14,2022-12-26,1.7174,1.7554,-0.46
15,2022-12-23,1.7254,1.7634,-0.03
16,2022-12-22,1.7259,1.7639,0.4
17,2022-12-21,1.7191,1.7571,0.73
18,2022-12-20,1.7066,1.7446,-2.21
19,2022-12-19,1.7452,1.7832,-1.35
20,2022-12-16,1.769,1.807,1.16
21,2022-12-15,1.7488,1.7868,-0.75
22,2022-12-14,1.7621,1.8001,0.61
23,2022-12-13,1.7514,1.7894,0.41
24,2022-12-12,1.7442,1.7822,-1.16
25,2022-12-09,1.7646,1.8026,1.34
26,2022-12-08,1.7412,1.7792,0.47
27,2022-12-07,1.733,1.771,-0.48
28,2022-12-06,1.7413,1.7793,0.39
29,2022-12-05,1.7346,1.7726,2.52
30,2022-12-02,1.692,1.73,-0.66
31,2022-12-01,1.7032,1.7412,0.39
32,2022-11-30,1.6966,1.7346,-0.5
33,2022-11-29,1.7052,1.7432,4.08
34,2022-11-28,1.6384,1.6764,-0.67
35,2022-11-25,1.6495,1.6875,1.18
36,2022-11-24,1.6303,1.6683,-0.29
37,2022-11-23,1.635,1.673,-0.23
38,2022-11-22,1.6387,1.6767,0.73
39,2022-11-21,1.6269,1.6649,-1.16
40,2022-11-18,1.646,1.684,0.18
41,2022-11-17,1.6431,1.6811,-0.35
42,2022-11-16,1.6488,1.6868,-0.46
43,2022-11-15,1.6564,1.6944,1.2
44,2022-11-14,1.6367,1.6747,0.36
45,2022-11-11,1.6308,1.6688,2.79
46,2022-11-10,1.5865,1.6245,0.3
47,2022-11-09,1.5817,1.6197,-0.27
48,2022-11-08,1.586,1.624,-0.78
49,2022-11-07,1.5984,1.6364,0.23
50,2022-11-04,1.5947,1.6327,2.96
51,2022-11-03,1.5488,1.5868,-1.3
52,2022-11-02,1.5692,1.6072,1.25
53,2022-11-01,1.5499,1.5879,3.51
54,2022-10-31,1.4973,1.5353,-1.89
55,2022-10-28,1.5262,1.5642,-2.09
56,2022-10-27,1.5588,1.5968,-0.87
57,2022-10-26,1.5725,1.6105,-0.35
58,2022-10-25,1.5781,1.6161,-0.02
59,2022-10-24,1.5784,1.6164,-3.73
60,2022-10-21,1.6396,1.6776,-0.06
61,2022-10-20,1.6406,1.6786,-0.54
62,2022-10-19,1.6495,1.6875,-1.91
63,2022-10-18,1.6816,1.7196,-0.43
64,2022-10-17,1.6889,1.7269,-0.07
65,2022-10-14,1.69,1.728,1.13
66,2022-10-13,1.6711,1.7091,-1.02
67,2022-10-12,1.6884,1.7264,0.41
68,2022-10-11,1.6815,1.7195,-0.15
69,2022-10-10,1.684,1.722,-1.76
70,2022-09-30,1.7142,1.7522,0.55
71,2022-09-29,1.7048,1.7428,-0.38
72,2022-09-28,1.7113,1.7493,-0.74
73,2022-09-27,1.7241,1.7621,1.53
74,2022-09-26,1.6981,1.7361,-0.09
75,2022-09-23,1.6996,1.7376,0.13
76,2022-09-22,1.6974,1.7354,-0.95
77,2022-09-21,1.7136,1.7516,-0.6
78,2022-09-20,1.724,1.762,-0.73
79,2022-09-19,1.7366,1.7746,0.63
80,2022-09-16,1.7257,1.7637,-2.29
81,2022-09-15,1.7661,1.8041,0.72
82,2022-09-14,1.7534,1.7914,-0.77
83,2022-09-13,1.767,1.805,0.09
84,2022-09-09,1.7654,1.8034,1.87
85,2022-09-08,1.733,1.771,0.27
86,2022-09-07,1.7283,1.7663,-0.68
87,2022-09-06,1.7401,1.7781,0.87
88,2022-09-05,1.7251,1.7631,-0.5
89,2022-09-02,1.7338,1.7718,-0.86
90,2022-09-01,1.7488,1.7868,-0.73
91,2022-08-31,1.7616,1.7996,1.12
92,2022-08-30,1.7421,1.7801,-0.04
93,2022-08-29,1.7428,1.7808,-0.68
94,2022-08-26,1.7548,1.7928,0.08
95,2022-08-25,1.7534,1.7914,1.88
96,2022-08-24,1.7211,1.7591,-0.72
97,2022-08-23,1.7335,1.7715,-0.68
98,2022-08-22,1.7453,1.7833,0.51
99,2022-08-19,1.7365,1.7745,0.48
100,2022-08-18,1.7282,1.7662,-1.15
101,2022-08-17,1.7483,1.7863,0.62
102,2022-08-16,1.7375,1.7755,-0.3
103,2022-08-15,1.7428,1.7808,-0.75
104,2022-08-12,1.756,1.794,1.23
105,2022-08-11,1.7346,1.7726,1.63
106,2022-08-10,1.7067,1.7447,-1.01
107,2022-08-09,1.7241,1.7621,-0.14
108,2022-08-08,1.7266,1.7646,-0.05
109,2022-08-05,1.7274,1.7654,0.96
110,2022-08-04,1.7109,1.7489,0.96
111,2022-08-03,1.6946,1.7326,-0.81
112,2022-08-02,1.7084,1.7464,-1.54
113,2022-08-01,1.7351,1.7731,-0.33
114,2022-07-29,1.7409,1.7789,-1.93
115,2022-07-28,1.7752,1.8132,-0.44
116,2022-07-27,1.783,1.821,-0.82
117,2022-07-26,1.7977,1.8357,0.7
118,2022-07-25,1.7852,1.8232,0.41
119,2022-07-22,1.7779,1.8159,-0.07
120,2022-07-21,1.7791,1.8171,-1.24
121,2022-07-20,1.8014,1.8394,0.06
122,2022-07-19,1.8004,1.8384,-0.46
123,2022-07-18,1.8087,1.8467,1.38
124,2022-07-15,1.7841,1.8221,-1.69
125,2022-07-14,1.8148,1.8528,-0.49
126,2022-07-13,1.8237,1.8617,-0.28
127,2022-07-12,1.8288,1.8668,0.29
128,2022-07-11,1.8236,1.8616,-1.03
129,2022-07-08,1.8425,1.8805,0.63
130,2022-07-07,1.8309,1.8689,-0.38
131,2022-07-06,1.8379,1.8759,-1.69
132,2022-07-05,1.8694,1.9074,-0.39
133,2022-07-04,1.8767,1.9147,0
134,2022-07-01,1.8767,1.9147,-0.41
135,2022-06-30,1.8845,1.9225,1.84
136,2022-06-29,1.8504,1.8884,-0.03
137,2022-06-28,1.851,1.889,0.49
138,2022-06-27,1.842,1.88,1.49
139,2022-06-24,1.8149,1.8529,0.77
140,2022-06-23,1.8011,1.8391,0.85
141,2022-06-22,1.786,1.824,-0.89
142,2022-06-21,1.802,1.84,0.17
143,2022-06-20,1.7989,1.8369,0.28
144,2022-06-17,1.7938,1.8318,1.3
145,2022-06-16,1.7707,1.8087,-0.81
146,2022-06-15,1.7852,1.8232,1.74
147,2022-06-14,1.7546,1.7926,1.28
148,2022-06-13,1.7324,1.7704,-2.04
149,2022-06-10,1.7684,1.8064,0.76
150,2022-06-09,1.7551,1.7931,-0.18
151,2022-06-08,1.7583,1.7963,0.78
152,2022-06-07,1.7447,1.7827,1.07
153,2022-06-06,1.7262,1.7642,-0.02
154,2022-06-02,1.7266,1.7646,-1.11
155,2022-06-01,1.7459,1.7839,-0.34
156,2022-05-31,1.7518,1.7898,0.37
157,2022-05-30,1.7453,1.7833,0.42
158,2022-05-27,1.738,1.776,0.47
159,2022-05-26,1.7298,1.7678,0.37
160,2022-05-25,1.7235,1.7615,0.75
161,2022-05-24,1.7107,1.7487,-1.45
162,2022-05-23,1.7359,1.7739,-1.19
163,2022-05-20,1.7568,1.7948,1.99
164,2022-05-19,1.7225,1.7605,-0.38
165,2022-05-18,1.729,1.767,-0.5
166,2022-05-17,1.7377,1.7757,0.21
167,2022-05-16,1.7341,1.7721,-0.77
168,2022-05-13,1.7476,1.7856,0.87
169,2022-05-12,1.7325,1.7705,-0.65
170,2022-05-11,1.7438,1.7818,-0.25
171,2022-05-10,1.7482,1.7862,1.02
172,2022-05-09,1.7306,1.7686,-0.71
173,2022-05-06,1.743,1.781,-2.36
174,2022-05-05,1.7852,1.8232,0.78
175,2022-04-29,1.7713,1.8093,0.52
176,2022-04-28,1.7621,1.8001,1.64
177,2022-04-27,1.7336,1.7716,1.23
178,2022-04-26,1.7125,1.7505,0.68
179,2022-04-25,1.701,1.739,-3.63
180,2022-04-22,1.765,1.803,0.6
181,2022-04-21,1.7544,1.7924,-1
182,2022-04-20,1.7722,1.8102,-1.09
