,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.075,1.449,-0.19
1,2022-07-08,1.077,1.451,-0.19
2,2022-07-07,1.079,1.453,-0.09
3,2022-07-06,1.08,1.454,-0.64
4,2022-07-05,1.087,1.461,-0.09
5,2022-07-04,1.088,1.462,0.18
6,2022-07-01,1.086,1.46,-0.37
7,2022-06-30,1.09,1.464,0.55
8,2022-06-29,1.084,1.458,-0.46
9,2022-06-28,1.089,1.463,0.37
10,2022-06-27,1.085,1.459,0.28
11,2022-06-24,1.082,1.456,0.19
12,2022-06-23,1.08,1.454,0.09
13,2022-06-22,1.079,1.453,-0.19
14,2022-06-21,1.081,1.455,-0.37
15,2022-06-20,1.085,1.459,0
16,2022-06-17,1.085,1.459,0.46
17,2022-06-16,1.08,1.454,-0.28
18,2022-06-15,1.083,1.457,-0.18
19,2022-06-14,1.085,1.459,0.09
20,2022-06-13,1.084,1.458,-0.18
21,2022-06-10,1.086,1.46,0.46
22,2022-06-09,1.081,1.455,-0.37
23,2022-06-08,1.085,1.459,0.37
24,2022-06-07,1.081,1.455,-0.18
25,2022-06-06,1.083,1.457,0.37
26,2022-06-02,1.079,1.453,0.09
27,2022-06-01,1.078,1.452,-0.09
28,2022-05-31,1.079,1.453,0.28
29,2022-05-30,1.076,1.45,0.19
30,2022-05-27,1.074,1.448,0
31,2022-05-26,1.074,1.448,0.19
32,2022-05-25,1.072,1.446,0.28
33,2022-05-24,1.069,1.443,-0.56
34,2022-05-23,1.075,1.449,0.09
35,2022-05-20,1.074,1.448,0.37
36,2022-05-19,1.07,1.444,0.19
37,2022-05-18,1.068,1.442,-0.09
38,2022-05-17,1.069,1.443,0.19
39,2022-05-16,1.067,1.441,-0.09
40,2022-05-13,1.068,1.442,0.19
41,2022-05-12,1.066,1.44,0
42,2022-05-11,1.066,1.44,0
43,2022-05-10,1.066,1.44,0.19
44,2022-05-09,1.064,1.438,0
45,2022-05-06,1.064,1.438,-0.37
46,2022-05-05,1.068,1.442,0.09
47,2022-04-29,1.067,1.441,0.38
48,2022-04-28,1.063,1.437,0
49,2022-04-27,1.063,1.437,0.47
50,2022-04-26,1.058,1.432,-0.19
51,2022-04-25,1.06,1.434,-1.03
52,2022-04-22,1.071,1.445,0.09
53,2022-04-21,1.07,1.444,-0.56
54,2022-04-20,1.076,1.45,-0.37
55,2022-04-19,1.08,1.454,0
56,2022-04-18,1.08,1.454,-0.28
57,2022-04-15,1.083,1.457,-0.09
58,2022-04-14,1.084,1.458,0.56
59,2022-04-13,1.078,1.452,-0.19
60,2022-04-12,1.08,1.454,0.09
61,2022-04-11,1.079,1.453,-0.74
62,2022-04-08,1.087,1.461,0.09
63,2022-04-07,1.086,1.46,-0.46
64,2022-04-06,1.091,1.465,0.18
65,2022-04-01,1.089,1.463,0.37
66,2022-03-31,1.085,1.459,-0.37
67,2022-03-30,1.089,1.463,0.55
68,2022-03-29,1.083,1.457,0.19
69,2022-03-28,1.081,1.455,0
70,2022-03-25,1.081,1.455,-0.55
71,2022-03-24,1.087,1.461,0
72,2022-03-23,1.087,1.461,-0.09
73,2022-03-22,1.088,1.462,0
74,2022-03-21,1.088,1.462,0.37
75,2022-03-18,1.084,1.458,0.37
76,2022-03-17,1.08,1.454,0.47
77,2022-03-16,1.075,1.449,0.94
78,2022-03-15,1.065,1.439,-1.3
79,2022-03-14,1.079,1.453,-0.74
80,2022-03-11,1.087,1.461,0.09
81,2022-03-10,1.086,1.46,0.46
82,2022-03-09,1.081,1.455,-0.28
83,2022-03-08,1.084,1.458,-0.73
84,2022-03-07,1.092,1.466,-0.73
85,2022-03-04,1.1,1.474,-0.27
86,2022-03-03,1.103,1.477,-0.09
87,2022-03-02,1.104,1.478,-0.18
88,2022-03-01,1.106,1.48,0.18
89,2022-02-28,1.104,1.478,0.18
90,2022-02-25,1.102,1.476,0.27
91,2022-02-24,1.099,1.473,-0.45
92,2022-02-23,1.104,1.478,0.27
93,2022-02-22,1.101,1.475,-0.18
94,2022-02-21,1.103,1.477,0
95,2022-02-18,1.103,1.477,0.09
96,2022-02-17,1.102,1.476,0.18
97,2022-02-16,1.1,1.474,0.09
98,2022-02-15,1.099,1.473,0.09
99,2022-02-14,1.098,1.472,-0.36
100,2022-02-11,1.102,1.476,-0.27
101,2022-02-10,1.105,1.479,0.27
102,2022-02-09,1.102,1.476,0.09
103,2022-02-08,1.101,1.475,0.18
104,2022-02-07,1.099,1.473,0.46
105,2022-01-28,1.094,1.468,-0.09
106,2022-01-27,1.095,1.469,-0.54
107,2022-01-26,1.101,1.475,0.18
108,2022-01-25,1.099,1.473,-0.72
109,2022-01-24,1.107,1.481,0.09
110,2022-01-21,1.106,1.48,-0.27
111,2022-01-20,1.109,1.483,0
112,2022-01-19,1.109,1.483,0
113,2022-01-18,1.109,1.483,0.09
114,2022-01-17,1.108,1.482,0.18
115,2022-01-14,1.106,1.48,-0.27
116,2022-01-13,1.109,1.483,-0.27
117,2022-01-12,1.112,1.486,0.09
118,2022-01-11,1.111,1.485,-0.18
119,2022-01-10,1.113,1.487,0.09
120,2022-01-07,1.112,1.486,0
121,2022-01-06,1.112,1.486,0
122,2022-01-05,1.112,1.486,-0.18
123,2022-01-04,1.114,1.488,0
124,2021-12-31,1.114,1.488,0.18
125,2021-12-30,1.112,1.486,0.18
126,2021-12-29,1.11,1.484,-0.18
127,2021-12-28,1.112,1.486,0.09
128,2021-12-27,1.111,1.485,0.09
129,2021-12-24,1.11,1.484,-0.09
130,2021-12-23,1.111,1.485,0.18
131,2021-12-22,1.109,1.483,0.09
132,2021-12-21,1.108,1.482,0
133,2021-12-20,1.108,1.482,-0.18
134,2021-12-17,1.11,1.484,-0.36
135,2021-12-16,1.114,1.488,0.27
136,2021-12-15,1.111,1.485,-0.09
137,2021-12-14,1.112,1.486,-0.18
138,2021-12-13,1.114,1.488,0.18
139,2021-12-10,1.112,1.486,0
140,2021-12-09,1.112,1.486,0.18
141,2021-12-08,1.11,1.484,0.26
142,2021-12-07,1.137,1.481,-0.18
143,2021-12-06,1.139,1.483,-0.09
144,2021-12-03,1.14,1.484,0.35
145,2021-12-02,1.136,1.48,0
146,2021-12-01,1.136,1.48,0
147,2021-11-30,1.136,1.48,-0.09
148,2021-11-29,1.137,1.481,0.09
149,2021-11-26,1.136,1.48,-0.09
150,2021-11-25,1.137,1.481,-0.09
151,2021-11-24,1.138,1.482,0.09
152,2021-11-23,1.137,1.481,0
153,2021-11-22,1.137,1.481,0.18
154,2021-11-19,1.135,1.479,0.18
155,2021-11-18,1.133,1.477,0
156,2021-11-17,1.133,1.477,0.18
157,2021-11-16,1.131,1.475,-0.09
158,2021-11-15,1.132,1.476,-0.18
159,2021-11-12,1.134,1.478,0.18
160,2021-11-11,1.132,1.476,0.18
161,2021-11-10,1.13,1.474,-0.35
162,2021-11-09,1.134,1.478,0.18
163,2021-11-08,1.132,1.476,-0.09
164,2021-11-05,1.133,1.477,-0.35
