,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,1.2854,1.2854,-4.61
1,2022-07-08,1.3475,1.3475,-0.83
2,2022-07-07,1.3588,1.3588,1.36
3,2022-07-06,1.3406,1.3406,-0.56
4,2022-07-05,1.3481,1.3481,0.65
5,2022-07-04,1.3394,1.3394,2.96
6,2022-07-01,1.3009,1.3009,5.06
7,2022-06-30,1.2383,1.2383,2.75
8,2022-06-29,1.2052,1.2052,-4.5
9,2022-06-28,1.262,1.262,-0.12
10,2022-06-27,1.2635,1.2635,4.44
11,2022-06-24,1.2098,1.2098,0.01
12,2022-06-23,1.2097,1.2097,2.27
13,2022-06-22,1.1829,1.1829,0.15
14,2022-06-21,1.1811,1.1811,-2.29
15,2022-06-20,1.2088,1.2088,-0.26
16,2022-06-17,1.212,1.212,3.83
17,2022-06-16,1.1673,1.1673,-0.59
18,2022-06-15,1.1742,1.1742,-0.25
19,2022-06-14,1.1772,1.1772,-0.66
20,2022-06-13,1.185,1.185,2.29
21,2022-06-10,1.1585,1.1585,1.87
22,2022-06-09,1.1372,1.1372,-0.79
23,2022-06-08,1.1463,1.1463,3.74
24,2022-06-07,1.105,1.105,0.68
25,2022-06-06,1.0975,1.0975,7.55
26,2022-06-02,1.0205,1.0205,-0.17
27,2022-06-01,1.0222,1.0222,-1.49
28,2022-05-31,1.0377,1.0377,0.17
29,2022-05-30,1.0359,1.0359,1.04
30,2022-05-27,1.0252,1.0252,-1.38
31,2022-05-26,1.0395,1.0395,0.37
32,2022-05-25,1.0357,1.0357,-0.58
33,2022-05-24,1.0417,1.0417,-2.13
34,2022-05-23,1.0644,1.0644,4.54
35,2022-05-20,1.0182,1.0182,1.54
36,2022-05-19,1.0028,1.0028,1.73
37,2022-05-18,0.9857,0.9857,-0.05
38,2022-05-17,0.9862,0.9862,4.89
39,2022-05-16,0.9402,0.9402,0.44
40,2022-05-13,0.9361,0.9361,0.19
41,2022-05-12,0.9343,0.9343,-0.92
42,2022-05-11,0.943,0.943,1.72
43,2022-05-10,0.9271,0.9271,2.74
44,2022-05-09,0.9024,0.9024,0.67
45,2022-05-06,0.8964,0.8964,-2.21
46,2022-05-05,0.9167,0.9167,-0.29
47,2022-04-29,0.9194,0.9194,5.23
48,2022-04-28,0.8737,0.8737,3.19
49,2022-04-27,0.8467,0.8467,9.28
50,2022-04-26,0.7748,0.7748,-3.44
51,2022-04-25,0.8024,0.8024,-8.51
52,2022-04-22,0.877,0.877,-2.39
53,2022-04-21,0.8985,0.8985,-5.47
54,2022-04-20,0.9505,0.9505,-4.01
55,2022-04-19,0.9902,0.9902,1.18
56,2022-04-18,0.9787,0.9787,0.4
57,2022-04-15,0.9748,0.9748,-1.84
58,2022-04-14,0.9931,0.9931,-0.02
59,2022-04-13,0.9933,0.9933,1.36
60,2022-04-12,0.98,0.98,1.89
61,2022-04-11,0.9618,0.9618,-7.19
62,2022-04-08,1.0363,1.0363,-2.9
63,2022-04-07,1.0672,1.0672,0.9
64,2022-04-06,1.0577,1.0577,-1.73
65,2022-04-01,1.0763,1.0763,0.45
66,2022-03-31,1.0715,1.0715,-4.28
67,2022-03-30,1.1194,1.1194,1.63
68,2022-03-29,1.1014,1.1014,1.1
69,2022-03-28,1.0894,1.0894,-3.92
70,2022-03-25,1.1338,1.1338,-0.24
71,2022-03-24,1.1365,1.1365,1.35
72,2022-03-23,1.1214,1.1214,-0.53
73,2022-03-22,1.1274,1.1274,1.74
74,2022-03-21,1.1081,1.1081,0.73
75,2022-03-18,1.1001,1.1001,0.79
76,2022-03-17,1.0915,1.0915,-0.67
77,2022-03-16,1.0989,1.0989,3.81
78,2022-03-15,1.0586,1.0586,-2.92
79,2022-03-14,1.0904,1.0904,-1.05
80,2022-03-11,1.102,1.102,-1.2
81,2022-03-10,1.1154,1.1154,1.84
82,2022-03-09,1.0952,1.0952,-0.15
83,2022-03-08,1.0969,1.0969,-6.1
84,2022-03-07,1.1682,1.1682,-0.69
85,2022-03-04,1.1763,1.1763,-2.15
86,2022-03-03,1.2022,1.2022,-1.5
87,2022-03-02,1.2205,1.2205,0.1
88,2022-03-01,1.2193,1.2193,-2.42
89,2022-02-28,1.2496,1.2496,3.57
90,2022-02-25,1.2065,1.2065,1.7
91,2022-02-24,1.1863,1.1863,-2.43
92,2022-02-23,1.2159,1.2159,1.37
93,2022-02-22,1.1995,1.1995,3.8
94,2022-02-21,1.1556,1.1556,1.9
95,2022-02-18,1.134,1.134,0.17
96,2022-02-17,1.1321,1.1321,6.97
97,2022-02-16,1.0583,1.0583,0.63
98,2022-02-15,1.0517,1.0517,1.54
99,2022-02-14,1.0358,1.0358,1.22
100,2022-02-11,1.0233,1.0233,2.05
101,2022-02-10,1.0027,1.0027,0.16
102,2022-02-09,1.0011,1.0011,3.4
