,日期,单位净值,累计净值,涨跌幅
0,2022-07-11,2.2599,2.2599,-3.34
1,2022-07-08,2.3379,2.3379,-0.76
2,2022-07-07,2.3557,2.3557,1.5
3,2022-07-06,2.321,2.321,0.72
4,2022-07-05,2.3043,2.3043,-0.83
5,2022-07-04,2.3236,2.3236,0.11
6,2022-07-01,2.321,2.321,0.57
7,2022-06-30,2.3079,2.3079,2
8,2022-06-29,2.2626,2.2626,-1.92
9,2022-06-28,2.3068,2.3068,2.42
10,2022-06-27,2.2522,2.2522,1.58
11,2022-06-24,2.2171,2.2171,1.59
12,2022-06-23,2.1825,2.1825,2.94
13,2022-06-22,2.1202,2.1202,-1.73
14,2022-06-21,2.1576,2.1576,-2
15,2022-06-20,2.2016,2.2016,1.79
16,2022-06-17,2.1628,2.1628,1.54
17,2022-06-16,2.13,2.13,0.16
18,2022-06-15,2.1267,2.1267,-0.52
19,2022-06-14,2.1379,2.1379,-0.16
20,2022-06-13,2.1413,2.1413,1.13
21,2022-06-10,2.1173,2.1173,2.17
22,2022-06-09,2.0724,2.0724,-2.75
23,2022-06-08,2.131,2.131,0.64
24,2022-06-07,2.1175,2.1175,-1.36
25,2022-06-06,2.1467,2.1467,5.39
26,2022-06-02,2.037,2.037,2
27,2022-06-01,1.9971,1.9971,0.14
28,2022-05-31,1.9943,1.9943,1.3
29,2022-05-30,1.9688,1.9688,2.47
30,2022-05-27,1.9214,1.9214,-0.4
31,2022-05-26,1.9292,1.9292,-0.39
32,2022-05-25,1.9368,1.9368,-0.44
33,2022-05-24,1.9453,1.9453,-3.69
34,2022-05-23,2.0198,2.0198,1.84
35,2022-05-20,1.9834,1.9834,0.32
36,2022-05-19,1.977,1.977,1.9
37,2022-05-18,1.9402,1.9402,0.18
38,2022-05-17,1.9367,1.9367,4.36
39,2022-05-16,1.8558,1.8558,-1.17
40,2022-05-13,1.8778,1.8778,0.98
41,2022-05-12,1.8595,1.8595,-0.91
42,2022-05-11,1.8765,1.8765,4.35
43,2022-05-10,1.7983,1.7983,3.94
44,2022-05-09,1.7301,1.7301,-1.56
45,2022-05-06,1.7575,1.7575,-2.31
46,2022-05-05,1.799,1.799,-0.56
47,2022-04-29,1.8091,1.8091,5.03
48,2022-04-28,1.7225,1.7225,1.34
49,2022-04-27,1.6998,1.6998,9.03
50,2022-04-26,1.559,1.559,-2.48
51,2022-04-25,1.5987,1.5987,-7.04
52,2022-04-22,1.7198,1.7198,-1.88
53,2022-04-21,1.7528,1.7528,-2.12
54,2022-04-20,1.7908,1.7908,-2.49
55,2022-04-19,1.8366,1.8366,-1.93
56,2022-04-18,1.8728,1.8728,2.89
57,2022-04-15,1.8202,1.8202,0.11
58,2022-04-14,1.8182,1.8182,0.67
59,2022-04-13,1.8061,1.8061,-1.46
60,2022-04-12,1.8329,1.8329,1.05
61,2022-04-11,1.8139,1.8139,-6.3
62,2022-04-08,1.9359,1.9359,-1.2
63,2022-04-07,1.9595,1.9595,-1.21
64,2022-04-06,1.9834,1.9834,-3.15
65,2022-04-01,2.048,2.048,0.72
66,2022-03-31,2.0333,2.0333,-3.05
67,2022-03-30,2.0972,2.0972,3.53
68,2022-03-29,2.0256,2.0256,-0.6
69,2022-03-28,2.0379,2.0379,-2.37
70,2022-03-25,2.0874,2.0874,-1.92
71,2022-03-24,2.1283,2.1283,-1.16
72,2022-03-23,2.1533,2.1533,-0.6
73,2022-03-22,2.1663,2.1663,-0.49
74,2022-03-21,2.177,2.177,0.57
75,2022-03-18,2.1646,2.1646,-1.06
76,2022-03-17,2.1879,2.1879,1.6
77,2022-03-16,2.1534,2.1534,5.77
78,2022-03-15,2.036,2.036,-1.45
79,2022-03-14,2.066,2.066,-2.55
80,2022-03-11,2.12,2.12,-0.74
81,2022-03-10,2.1359,2.1359,2.79
82,2022-03-09,2.0779,2.0779,1.41
83,2022-03-08,2.049,2.049,-1.8
84,2022-03-07,2.0866,2.0866,-4.07
85,2022-03-04,2.1751,2.1751,-1.33
86,2022-03-03,2.2045,2.2045,-2.52
87,2022-03-02,2.2614,2.2614,-2
88,2022-03-01,2.3076,2.3076,-1.13
89,2022-02-28,2.334,2.334,0.59
90,2022-02-25,2.3204,2.3204,1.38
91,2022-02-24,2.2888,2.2888,-1.53
92,2022-02-23,2.3243,2.3243,4.08
93,2022-02-22,2.2331,2.2331,0.82
94,2022-02-21,2.2149,2.2149,-0.4
95,2022-02-18,2.2237,2.2237,-1.44
96,2022-02-17,2.2561,2.2561,3.82
97,2022-02-16,2.1731,2.1731,-0.18
98,2022-02-15,2.177,2.177,3.83
99,2022-02-14,2.0966,2.0966,0.98
100,2022-02-11,2.0762,2.0762,-1.21
101,2022-02-10,2.1017,2.1017,-1.78
102,2022-02-09,2.1397,2.1397,1.01
103,2022-02-08,2.1184,2.1184,-4.14
104,2022-02-07,2.2098,2.2098,-0.6
105,2022-01-28,2.2231,2.2231,-1.53
106,2022-01-27,2.2576,2.2576,-2.24
107,2022-01-26,2.3093,2.3093,1
108,2022-01-25,2.2864,2.2864,-2.54
109,2022-01-24,2.346,2.346,3.22
110,2022-01-21,2.2729,2.2729,-1.21
111,2022-01-20,2.3008,2.3008,-0.97
112,2022-01-19,2.3233,2.3233,-2.5
113,2022-01-18,2.3828,2.3828,-0.11
114,2022-01-17,2.3855,2.3855,2.38
115,2022-01-14,2.3301,2.3301,2.41
116,2022-01-13,2.2752,2.2752,-2.26
117,2022-01-12,2.3278,2.3278,2.77
118,2022-01-11,2.265,2.265,-1.72
119,2022-01-10,2.3047,2.3047,0.27
120,2022-01-07,2.2985,2.2985,-2.81
121,2022-01-06,2.365,2.365,-0.17
122,2022-01-05,2.369,2.369,-4.39
123,2022-01-04,2.4777,2.4777,-1.37
124,2021-12-31,2.5121,2.5121,0.3
125,2021-12-30,2.5046,2.5046,1.12
126,2021-12-29,2.4768,2.4768,-0.7
127,2021-12-28,2.4942,2.4942,1.37
128,2021-12-27,2.4605,2.4605,-1.2
129,2021-12-24,2.4903,2.4903,-1.03
130,2021-12-23,2.5161,2.5161,1.05
131,2021-12-22,2.4899,2.4899,3.04
132,2021-12-21,2.4164,2.4164,1.63
133,2021-12-20,2.3776,2.3776,-3.51
134,2021-12-17,2.4641,2.4641,-2.27
135,2021-12-16,2.5214,2.5214,0.62
136,2021-12-15,2.5059,2.5059,-1.19
137,2021-12-14,2.5362,2.5362,-0.32
138,2021-12-13,2.5444,2.5444,0.54
139,2021-12-10,2.5308,2.5308,0.07
140,2021-12-09,2.529,2.529,-0.5
141,2021-12-08,2.5417,2.5417,3.19
142,2021-12-07,2.4631,2.4631,-2.69
143,2021-12-06,2.5312,2.5312,-1.72
144,2021-12-03,2.5754,2.5754,0.73
145,2021-12-02,2.5568,2.5568,0.83
146,2021-12-01,2.5357,2.5357,-0.94
147,2021-11-30,2.5597,2.5597,-0.79
148,2021-11-29,2.58,2.58,1.99
149,2021-11-26,2.5297,2.5297,-0.19
150,2021-11-25,2.5345,2.5345,0.05
151,2021-11-24,2.5333,2.5333,-1.22
152,2021-11-23,2.5647,2.5647,-0.22
153,2021-11-22,2.5704,2.5704,4.48
154,2021-11-19,2.4603,2.4603,1.17
155,2021-11-18,2.4318,2.4318,-0.4
156,2021-11-17,2.4415,2.4415,1.3
157,2021-11-16,2.4101,2.4101,-0.28
158,2021-11-15,2.4168,2.4168,-1.22
159,2021-11-12,2.4466,2.4466,-0.35
160,2021-11-11,2.4552,2.4552,0.36
161,2021-11-10,2.4465,2.4465,-1.37
162,2021-11-09,2.4805,2.4805,0.99
163,2021-11-08,2.4561,2.4561,1.65
164,2021-11-05,2.4163,2.4163,-0.18
165,2021-11-04,2.4206,2.4206,1.39
166,2021-11-03,2.3875,2.3875,-1.29
167,2021-11-02,2.4186,2.4186,0.88
168,2021-11-01,2.3976,2.3976,-0.51
169,2021-10-29,2.4099,2.4099,1.69
170,2021-10-28,2.3698,2.3698,-1.05
171,2021-10-27,2.3949,2.3949,0.95
172,2021-10-26,2.3723,2.3723,0.95
173,2021-10-25,2.3499,2.3499,2.22
174,2021-10-22,2.2989,2.2989,-0.39
175,2021-10-21,2.3079,2.3079,-1.38
176,2021-10-20,2.3401,2.3401,1.61
177,2021-10-19,2.3031,2.3031,0.88
178,2021-10-18,2.2829,2.2829,1.34
179,2021-10-15,2.2528,2.2528,3
180,2021-10-14,2.1872,2.1872,1
181,2021-10-13,2.1656,2.1656,4.04
182,2021-10-12,2.0815,2.0815,-3.53
183,2021-10-11,2.1576,2.1576,0.14
184,2021-10-08,2.1545,2.1545,-2.66
185,2021-09-30,2.2133,2.2133,3.37
186,2021-09-29,2.1411,2.1411,-1.87
187,2021-09-28,2.1819,2.1819,-1.53
188,2021-09-27,2.2159,2.2159,-1.86
189,2021-09-24,2.2579,2.2579,-0.45
190,2021-09-23,2.2682,2.2682,-0.11
191,2021-09-22,2.2708,2.2708,-0.81
192,2021-09-17,2.2893,2.2893,0.47
193,2021-09-16,2.2787,2.2787,-4.9
194,2021-09-15,2.396,2.396,1.03
195,2021-09-14,2.3716,2.3716,1.31
196,2021-09-13,2.341,2.341,-0.52
197,2021-09-10,2.3532,2.3532,1.36
198,2021-09-09,2.3217,2.3217,-0.26
199,2021-09-08,2.3278,2.3278,-0.09
200,2021-09-07,2.33,2.33,2.19
201,2021-09-06,2.28,2.28,2.62
202,2021-09-03,2.2217,2.2217,-3.21
203,2021-09-02,2.2954,2.2954,-0.8
204,2021-09-01,2.3139,2.3139,-3.21
