,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,1.2092,1.5228,1.81
1,2023-01-12,1.1877,1.5013,0.15
2,2023-01-11,1.1859,1.4995,-0.99
3,2023-01-10,1.1978,1.5114,0.67
4,2023-01-09,1.1898,1.5034,1.18
5,2023-01-06,1.1759,1.4895,2.93
6,2023-01-05,1.1424,1.456,2.53
7,2023-01-04,1.1142,1.4278,0.1
8,2023-01-03,1.1131,1.4267,0.87
9,2022-12-31,1.1034,1.417,--
10,2022-12-30,1.1035,1.4171,0.25
11,2022-12-29,1.1007,1.4143,-0.69
12,2022-12-28,1.1084,1.422,-0.8
13,2022-12-27,1.1173,1.4309,1.57
14,2022-12-26,1.1,1.4136,2.46
15,2022-12-23,1.0736,1.3872,-1.07
16,2022-12-22,1.0852,1.3988,-0.24
17,2022-12-21,1.0878,1.4014,-0.12
18,2022-12-20,1.0891,1.4027,-1.43
19,2022-12-19,1.1049,1.4185,-0.51
20,2022-12-16,1.1106,1.4242,-0.34
21,2022-12-15,1.1144,1.428,0.59
22,2022-12-14,1.1079,1.4215,0.34
23,2022-12-13,1.1042,1.4178,-0.96
24,2022-12-12,1.1149,1.4285,-1.87
25,2022-12-09,1.1362,1.4498,1.05
26,2022-12-08,1.1244,1.438,0.66
27,2022-12-07,1.117,1.4306,-0.16
28,2022-12-06,1.1188,1.4324,-0.64
29,2022-12-05,1.126,1.4396,-0.09
30,2022-12-02,1.127,1.4406,-0.16
31,2022-12-01,1.1288,1.4424,1.76
32,2022-11-30,1.1093,1.4229,-0.14
33,2022-11-29,1.1108,1.4244,3.1
34,2022-11-28,1.0774,1.391,-0.54
35,2022-11-25,1.0833,1.3969,-0.54
36,2022-11-24,1.0892,1.4028,0.38
37,2022-11-23,1.1389,1.3985,0.92
38,2022-11-22,1.1285,1.3881,-0.93
39,2022-11-21,1.1391,1.3987,-0.22
40,2022-11-18,1.1416,1.4012,-0.62
41,2022-11-17,1.1487,1.4083,-1.09
42,2022-11-16,1.1614,1.421,-1.73
43,2022-11-15,1.1819,1.4415,1.58
44,2022-11-14,1.1635,1.4231,-1.48
45,2022-11-11,1.181,1.4406,2.92
46,2022-11-10,1.1475,1.4071,-1.38
47,2022-11-09,1.1635,1.4231,-1.36
48,2022-11-08,1.1795,1.4391,-0.92
49,2022-11-07,1.1904,1.45,-0.25
50,2022-11-04,1.1934,1.453,4.34
51,2022-11-03,1.1438,1.4034,-0.64
52,2022-11-02,1.1512,1.4108,1.96
53,2022-11-01,1.1291,1.3887,4.24
54,2022-10-31,1.1381,1.3405,-1.34
55,2022-10-28,1.1535,1.3559,-2.43
56,2022-10-27,1.1822,1.3846,-0.78
57,2022-10-26,1.1915,1.3939,0.74
58,2022-10-25,1.1827,1.3851,0.74
59,2022-10-24,1.174,1.3764,-1.95
60,2022-10-21,1.1973,1.3997,-0.71
61,2022-10-20,1.2059,1.4083,-1.88
62,2022-10-19,1.229,1.4314,-1.27
63,2022-10-18,1.2448,1.4472,-0.06
64,2022-10-17,1.2456,1.448,-1.01
65,2022-10-14,1.2583,1.4607,3.56
66,2022-10-13,1.215,1.4174,-0.69
67,2022-10-12,1.2235,1.4259,1.85
68,2022-10-11,1.2013,1.4037,1.21
69,2022-10-10,1.1869,1.3893,-2.37
70,2022-09-30,1.2157,1.4181,-1.86
71,2022-09-29,1.2388,1.4412,0.32
72,2022-09-28,1.2349,1.4373,-2.4
73,2022-09-27,1.3284,1.4692,0.72
74,2022-09-26,1.3189,1.4597,1.12
75,2022-09-23,1.3043,1.4451,-0.41
76,2022-09-22,1.3097,1.4505,-0.09
77,2022-09-21,1.3109,1.4517,-0.85
78,2022-09-20,1.3221,1.4629,1.97
79,2022-09-19,1.2966,1.4374,-0.4
80,2022-09-16,1.3018,1.4426,-2.11
81,2022-09-15,1.3298,1.4706,-2.64
82,2022-09-14,1.3659,1.5067,-1.73
83,2022-09-13,1.3899,1.5307,-0.24
84,2022-09-09,1.3933,1.5341,0.77
85,2022-09-08,1.3827,1.5235,-0.8
86,2022-09-07,1.3939,1.5347,0.23
87,2022-09-06,1.3907,1.5315,2.05
88,2022-09-05,1.3628,1.5036,-0.67
89,2022-09-02,1.372,1.5128,-0.26
90,2022-09-01,1.3756,1.5164,-0.3
91,2022-08-31,1.3798,1.5206,-1.36
92,2022-08-30,1.3988,1.5396,-1.04
93,2022-08-29,1.4135,1.5543,0.52
94,2022-08-26,1.4062,1.547,0.15
95,2022-08-25,1.4041,1.5449,0
96,2022-08-24,1.4041,1.5449,-2.47
97,2022-08-23,1.4396,1.5804,0.4
98,2022-08-22,1.4338,1.5746,0.95
99,2022-08-19,1.4203,1.5611,-2.26
100,2022-08-18,1.4531,1.5939,-0.42
101,2022-08-17,1.4593,1.6001,-0.57
102,2022-08-16,1.4676,1.6084,1.02
103,2022-08-15,1.4528,1.5936,0.54
104,2022-08-12,1.5143,1.5854,-0.22
105,2022-08-11,1.5176,1.5887,0.88
106,2022-08-10,1.5044,1.5755,-1.36
107,2022-08-09,1.5251,1.5962,0.7
108,2022-08-08,1.5145,1.5856,0.39
109,2022-08-05,1.5086,1.5797,0.39
110,2022-08-04,1.5027,1.5738,0.76
