,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,2.712,2.712,2.42
1,2023-01-12,2.648,2.648,-0.71
2,2023-01-11,2.667,2.667,0.04
3,2023-01-10,2.666,2.666,0.53
4,2023-01-09,2.652,2.652,1.41
5,2023-01-06,2.615,2.615,-0.3
6,2023-01-05,2.623,2.623,2.34
7,2023-01-04,2.563,2.563,0.51
8,2023-01-03,2.55,2.55,-0.39
9,2022-12-31,2.56,2.56,--
10,2022-12-30,2.56,2.56,-0.16
11,2022-12-29,2.564,2.564,0.16
12,2022-12-28,2.56,2.56,-0.89
13,2022-12-27,2.583,2.583,1.14
14,2022-12-26,2.554,2.554,-0.39
15,2022-12-23,2.564,2.564,0.43
16,2022-12-22,2.553,2.553,0.43
17,2022-12-21,2.542,2.542,0.24
18,2022-12-20,2.536,2.536,-1.59
19,2022-12-19,2.577,2.577,-2.39
20,2022-12-16,2.64,2.64,-0.19
21,2022-12-15,2.645,2.645,-1.45
22,2022-12-14,2.684,2.684,0.19
23,2022-12-13,2.679,2.679,-0.15
24,2022-12-12,2.683,2.683,-0.59
25,2022-12-09,2.699,2.699,0.56
26,2022-12-08,2.684,2.684,-1.03
27,2022-12-07,2.712,2.712,0.71
28,2022-12-06,2.693,2.693,-0.3
29,2022-12-05,2.701,2.701,-0.26
30,2022-12-02,2.708,2.708,0.48
31,2022-12-01,2.695,2.695,0.6
32,2022-11-30,2.679,2.679,0.04
33,2022-11-29,2.678,2.678,1.63
34,2022-11-28,2.635,2.635,0.3
35,2022-11-25,2.627,2.627,-0.23
36,2022-11-24,2.633,2.633,0.69
37,2022-11-23,2.615,2.615,-1.17
38,2022-11-22,2.646,2.646,-1.64
39,2022-11-21,2.69,2.69,-0.66
40,2022-11-18,2.708,2.708,-1.56
41,2022-11-17,2.751,2.751,0.59
42,2022-11-16,2.735,2.735,1.3
43,2022-11-15,2.7,2.7,1.66
44,2022-11-14,2.656,2.656,-1.01
45,2022-11-11,2.683,2.683,-0.04
46,2022-11-10,2.684,2.684,-0.11
47,2022-11-09,2.687,2.687,-0.78
48,2022-11-08,2.708,2.708,-0.66
49,2022-11-07,2.726,2.726,-0.22
50,2022-11-04,2.732,2.732,3.09
51,2022-11-03,2.65,2.65,1.53
52,2022-11-02,2.61,2.61,2.88
53,2022-11-01,2.537,2.537,5.58
54,2022-10-31,2.403,2.403,-0.33
55,2022-10-28,2.411,2.411,-2.59
56,2022-10-27,2.475,2.475,-2.1
57,2022-10-26,2.528,2.528,0.8
58,2022-10-25,2.508,2.508,-0.79
59,2022-10-24,2.528,2.528,-2.51
60,2022-10-21,2.593,2.593,0.46
61,2022-10-20,2.581,2.581,-0.23
62,2022-10-19,2.587,2.587,-1.6
63,2022-10-18,2.629,2.629,0.23
64,2022-10-17,2.623,2.623,1.2
65,2022-10-14,2.592,2.592,1.53
66,2022-10-13,2.553,2.553,0.27
67,2022-10-12,2.546,2.546,0.91
68,2022-10-11,2.523,2.523,-1.06
69,2022-10-10,2.55,2.55,-1.32
70,2022-09-30,2.584,2.584,-1.15
71,2022-09-29,2.614,2.614,-1.13
72,2022-09-28,2.644,2.644,-1.01
73,2022-09-27,2.671,2.671,3.05
74,2022-09-26,2.592,2.592,0.86
75,2022-09-23,2.57,2.57,-0.58
