,日期,单位净值,累计净值,涨跌幅
0,2023-01-13,0.945,1.121,0.24
1,2023-01-12,0.9427,1.1187,0.16
2,2023-01-11,0.9412,1.1172,-0.35
3,2023-01-10,0.9445,1.1205,-0.31
4,2023-01-09,0.9474,1.1234,0.17
5,2023-01-06,0.9458,1.1218,0.36
6,2023-01-05,0.9424,1.1184,0.51
7,2023-01-04,0.9376,1.1136,0.21
8,2023-01-03,0.9356,1.1116,0.39
9,2022-12-31,0.932,1.108,--
10,2022-12-30,0.932,1.108,0.08
11,2022-12-29,0.9313,1.1073,-0.12
12,2022-12-28,0.9324,1.1084,-0.19
13,2022-12-27,0.9342,1.1102,0.73
14,2022-12-26,0.9274,1.1034,0.87
15,2022-12-23,0.9194,1.0954,-0.21
16,2022-12-22,0.9213,1.0973,-0.57
17,2022-12-21,0.9266,1.1026,-0.25
18,2022-12-20,0.9289,1.1049,-0.27
19,2022-12-19,0.9314,1.1074,-1.07
20,2022-12-16,0.9415,1.1175,-0.62
21,2022-12-15,0.9474,1.1234,0.04
22,2022-12-14,0.947,1.123,-0.2
23,2022-12-13,0.9489,1.1249,-0.71
24,2022-12-12,0.9557,1.1317,-0.16
25,2022-12-09,0.9572,1.1332,0
26,2022-12-08,0.9572,1.1332,-0.08
27,2022-12-07,0.958,1.134,-0.26
28,2022-12-06,0.9605,1.1365,-0.19
29,2022-12-05,0.9623,1.1383,0.08
30,2022-12-02,0.9615,1.1375,-0.03
31,2022-12-01,0.9618,1.1378,0.21
32,2022-11-30,0.9598,1.1358,0.01
33,2022-11-29,0.9597,1.1357,0.11
34,2022-11-28,0.9586,1.1346,-0.14
35,2022-11-25,0.9599,1.1359,-0.16
36,2022-11-24,0.9614,1.1374,0.01
37,2022-11-23,0.9613,1.1373,0.17
38,2022-11-22,0.9597,1.1357,-0.22
39,2022-11-21,0.9618,1.1378,-0.02
40,2022-11-18,0.962,1.138,-0.04
41,2022-11-17,0.9624,1.1384,-0.08
42,2022-11-16,0.9632,1.1392,-0.35
43,2022-11-15,0.9666,1.1426,0.24
44,2022-11-14,0.9643,1.1403,-0.54
45,2022-11-11,0.9695,1.1455,0.15
46,2022-11-10,0.968,1.144,-0.3
47,2022-11-09,0.9709,1.1469,-0.01
48,2022-11-08,0.971,1.147,-0.15
49,2022-11-07,0.9725,1.1485,-0.07
50,2022-11-04,0.9732,1.1492,0.25
51,2022-11-03,0.9708,1.1468,0.02
52,2022-11-02,0.9706,1.1466,0.1
53,2022-11-01,0.9696,1.1456,0.2
54,2022-10-31,0.9677,1.1437,0.01
55,2022-10-28,0.9676,1.1436,-0.29
56,2022-10-27,0.9704,1.1464,0.12
57,2022-10-26,0.9692,1.1452,0.32
58,2022-10-25,0.9661,1.1421,-0.16
59,2022-10-24,0.9676,1.1436,-0.28
60,2022-10-21,0.9703,1.1463,0.02
61,2022-10-20,0.9701,1.1461,-0.17
62,2022-10-19,0.9718,1.1478,-0.27
63,2022-10-18,0.9744,1.1504,-0.01
64,2022-10-17,0.9745,1.1505,0.02
65,2022-10-14,0.9743,1.1503,0.36
66,2022-10-13,0.9708,1.1468,0.07
67,2022-10-12,0.9701,1.1461,0.33
68,2022-10-11,0.9669,1.1429,0
69,2022-10-10,0.9669,1.1429,-0.18
70,2022-09-30,0.9686,1.1446,-0.12
71,2022-09-29,0.9698,1.1458,-0.03
72,2022-09-28,0.9701,1.1461,-0.34
73,2022-09-27,0.9734,1.1494,0.22
74,2022-09-26,0.9713,1.1473,0
75,2022-09-23,0.9713,1.1473,-0.35
76,2022-09-22,0.9747,1.1507,-0.15
77,2022-09-21,0.9762,1.1522,-0.3
78,2022-09-20,0.9791,1.1551,0.21
79,2022-09-19,0.977,1.153,-0.04
80,2022-09-16,0.9774,1.1534,-0.56
81,2022-09-15,0.9829,1.1589,-0.78
82,2022-09-14,0.9906,1.1666,-0.64
83,2022-09-13,0.997,1.173,0.4
84,2022-09-09,0.993,1.169,0.21
85,2022-09-08,0.9909,1.1669,-0.47
86,2022-09-07,0.9956,1.1716,0.42
87,2022-09-06,0.9914,1.1674,0.29
88,2022-09-05,0.9885,1.1645,-0.05
89,2022-09-02,0.989,1.165,0.12
90,2022-09-01,0.9878,1.1638,-0.3
91,2022-08-31,0.9908,1.1668,-0.76
92,2022-08-30,0.9984,1.1744,-0.31
93,2022-08-29,1.0015,1.1775,-0.36
94,2022-08-26,1.0051,1.1811,0.26
95,2022-08-25,1.0025,1.1785,-0.15
96,2022-08-24,1.004,1.18,-1.35
97,2022-08-23,1.0177,1.1937,-0.03
98,2022-08-22,1.018,1.194,0.48
99,2022-08-19,1.0131,1.1891,-0.63
100,2022-08-18,1.0195,1.1955,-0.66
101,2022-08-17,1.0263,1.2023,0.32
102,2022-08-16,1.023,1.199,0.08
103,2022-08-15,1.0222,1.1982,0.53
104,2022-08-12,1.0168,1.1928,-0.42
105,2022-08-11,1.0211,1.1971,0.8
106,2022-08-10,1.013,1.189,-0.42
107,2022-08-09,1.0173,1.1933,0.3
108,2022-08-08,1.0143,1.1903,0.3
109,2022-08-05,1.0113,1.1873,0.52
110,2022-08-04,1.0061,1.1821,-0.11
111,2022-08-03,1.0072,1.1832,-0.73
112,2022-08-02,1.0146,1.1906,-0.56
113,2022-08-01,1.0203,1.1963,0.59
114,2022-07-29,1.0143,1.1903,-0.06
115,2022-07-28,1.0149,1.1909,-0.17
116,2022-07-27,1.0166,1.1926,0.53
117,2022-07-26,1.0112,1.1872,0.58
118,2022-07-25,1.0054,1.1814,-0.3
119,2022-07-22,1.0084,1.1844,-0.27
120,2022-07-21,1.0111,1.1871,-0.25
121,2022-07-20,1.0136,1.1896,0.35
122,2022-07-19,1.0101,1.1861,-0.22
123,2022-07-18,1.0123,1.1883,0.24
124,2022-07-15,1.0099,1.1859,0.07
125,2022-07-14,1.0092,1.1852,0.6
126,2022-07-13,1.0032,1.1792,0.45
127,2022-07-12,0.9987,1.1747,-0.25
128,2022-07-11,1.0012,1.1772,-0.71
129,2022-07-08,1.0084,1.1844,-0.83
130,2022-07-07,1.0168,1.1928,0.61
131,2022-07-06,1.0106,1.1866,-0.14
132,2022-07-05,1.012,1.188,-0.69
133,2022-07-04,1.019,1.195,0.9
134,2022-07-01,1.0099,1.1859,-0.33
135,2022-06-30,1.0132,1.1892,0.91
136,2022-06-29,1.0041,1.1801,-1.1
137,2022-06-28,1.0153,1.1913,0.26
138,2022-06-27,1.0127,1.1887,0.21
139,2022-06-24,1.0106,1.1866,0.44
140,2022-06-23,1.0062,1.1822,0.94
141,2022-06-22,0.9968,1.1728,-0.48
142,2022-06-21,1.0016,1.1776,-0.17
143,2022-06-20,1.0033,1.1793,0.83
144,2022-06-17,0.995,1.171,0.76
145,2022-06-16,0.9875,1.1635,0.3
146,2022-06-15,0.9845,1.1605,0.03
147,2022-06-14,0.9842,1.1602,-0.07
148,2022-06-13,0.9849,1.1609,0.2
149,2022-06-10,0.9829,1.1589,1.44
150,2022-06-09,0.9689,1.1449,-0.65
151,2022-06-08,0.9752,1.1512,0.14
152,2022-06-07,0.9738,1.1498,-0.1
153,2022-06-06,0.9748,1.1508,1.09
154,2022-06-02,0.9643,1.1403,0.54
155,2022-06-01,0.9591,1.1351,0.01
156,2022-05-31,0.959,1.135,0.47
157,2022-05-30,0.9545,1.1305,0.41
158,2022-05-27,0.9506,1.1266,0.08
159,2022-05-26,0.9498,1.1258,0.03
160,2022-05-25,0.9495,1.1255,0.17
161,2022-05-24,0.9479,1.1239,-1.14
162,2022-05-23,0.9588,1.1348,0.04
163,2022-05-20,0.9584,1.1344,0.25
164,2022-05-19,0.956,1.132,0.44
165,2022-05-18,0.9518,1.1278,-0.01
166,2022-05-17,0.9519,1.1279,0.84
167,2022-05-16,0.944,1.12,-0.26
168,2022-05-13,0.9465,1.1225,0.29
169,2022-05-12,0.9438,1.1198,-0.01
170,2022-05-11,0.9439,1.1199,0.64
171,2022-05-10,0.9379,1.1139,0.6
172,2022-05-09,0.9323,1.1083,-0.17
173,2022-05-06,0.9339,1.1099,-0.72
174,2022-05-05,0.9407,1.1167,0.18
175,2022-04-29,0.939,1.115,1.16
176,2022-04-28,0.9282,1.1042,0
177,2022-04-27,0.9282,1.1042,1.49
178,2022-04-26,0.9146,1.0906,-0.28
179,2022-04-25,0.9172,1.0932,-1.8
180,2022-04-22,0.934,1.11,-0.14
181,2022-04-21,0.9353,1.1113,-0.96
182,2022-04-20,0.9444,1.1204,-0.59
183,2022-04-19,0.95,1.126,-0.12
184,2022-04-18,0.9511,1.1271,0.27
185,2022-04-15,0.9485,1.1245,-0.24
186,2022-04-14,0.9508,1.1268,0.55
187,2022-04-13,0.9456,1.1216,-0.39
188,2022-04-12,0.9493,1.1253,0.53
189,2022-04-11,0.9443,1.1203,-1.41
190,2022-04-08,0.9578,1.1338,0.02
191,2022-04-07,0.9576,1.1336,-0.6
192,2022-04-06,0.9634,1.1394,-0.76
193,2022-04-01,0.9708,1.1468,0.18
194,2022-03-31,0.9691,1.1451,-0.43
195,2022-03-30,0.9733,1.1493,0.84
