1.3971437332998498, 1.3782781414474066, 0.9864970286143105, [39, 36, 29, 17, 27, 25, 16, 14, 18, 5, 8, 13, 21, 41, 35, 23, 19, 10, 22, 37], ['519761', '519228', '003967', '002435', '003512', '003183', '002431', '002364', '002462', '001567', '002026', '002262', '002935', '519771', '004757', '003063', '002619', '002088', '003031', '519626']
1.3975321746737, 1.3696229121321228, 0.9800296100173197, [13, 10, 29, 16, 25, 1, 36, 40, 7, 41, 30, 3, 4, 23, 37, 31, 21, 15, 27, 14], ['002262', '002088', '003967', '002431', '003183', '001338', '519228', '519769', '002010', '519771', '004011', '001407', '001423', '003063', '519626', '004145', '002935', '002414', '003512', '002364']
1.397792203449355, 1.3709956708957525, 0.9808293875960415, [30, 29, 39, 16, 10, 31, 36, 1, 40, 9, 2, 27, 23, 14, 4, 5, 37, 26, 21, 22], ['004011', '003967', '519761', '002431', '002088', '004145', '519228', '001338', '519769', '002058', '001406', '003512', '003063', '002364', '001423', '001567', '519626', '003346', '002935', '003031']
1.398338641010468, 1.3731261123827947, 0.9819696546399846, [36, 33, 39, 22, 27, 1, 41, 29, 25, 23, 21, 13, 17, 10, 6, 40, 16, 14, 30, 28], ['519228', '004280', '519761', '003031', '003512', '001338', '519771', '003967', '003183', '003063', '002935', '002262', '002435', '002088', '001580', '519769', '002431', '002364', '004011', '003604']
1.3986214724809696, 1.369548876329688, 0.9792133920983561, [36, 25, 8, 27, 22, 16, 32, 14, 31, 1, 29, 15, 21, 10, 30, 5, 39, 9, 41, 13], ['519228', '003183', '002026', '003512', '003031', '002431', '004226', '002364', '004145', '001338', '003967', '002414', '002935', '002088', '004011', '001567', '519761', '002058', '519771', '002262']
1.3995882315423382, 1.372244000578259, 0.9804626601254385, [25, 5, 27, 23, 33, 13, 37, 10, 35, 31, 17, 34, 21, 39, 29, 6, 14, 40, 30, 16], ['003183', '001567', '003512', '003063', '004280', '002262', '519626', '002088', '004757', '004145', '002435', '004455', '002935', '519761', '003967', '001580', '002364', '519769', '004011', '002431']
1.4015614685442528, 1.3752933064109776, 0.9812579307273915, [10, 30, 33, 40, 14, 36, 39, 17, 41, 16, 5, 31, 2, 29, 13, 15, 21, 37, 25, 19], ['002088', '004011', '004280', '519769', '002364', '519228', '519761', '002435', '519771', '002431', '001567', '004145', '001406', '003967', '002262', '002414', '002935', '519626', '003183', '002619']
1.3937944251356114, 1.3725593224815003, 0.9847645375306728, [36, 39, 41, 34, 17, 37, 24, 21, 40, 22, 26, 29, 10, 16, 30, 20, 14, 5, 13, 1], ['519228', '519761', '519771', '004455', '002435', '519626', '003143', '002935', '519769', '003031', '003346', '003967', '002088', '002431', '004011', '002729', '002364', '001567', '002262', '001338']
1.3958845862668101, 1.371250830145739, 0.9823525839002547, [24, 5, 16, 32, 30, 27, 23, 22, 39, 12, 9, 14, 10, 17, 41, 21, 40, 15, 35, 36], ['003143', '001567', '002431', '004226', '004011', '003512', '003063', '003031', '519761', '002228', '002058', '002364', '002088', '002435', '519771', '002935', '519769', '002414', '004757', '519228']
1.4017222796093576, 1.382489241645589, 0.9862789953162986, [10, 35, 29, 14, 5, 30, 37, 6, 16, 17, 22, 40, 27, 33, 39, 21, 9, 25, 19, 36], ['002088', '004757', '003967', '002364', '001567', '004011', '519626', '001580', '002431', '002435', '003031', '519769', '003512', '004280', '519761', '002935', '002058', '003183', '002619', '519228']
2.192796427592531, 1.3448754541699328, 0.6133152340303974, [30, 20, 12, 15, 33, 41, 19, 31, 14, 1, 40, 8, 21, 5, 2, 39, 35, 24, 25, 27], ['004011', '002729', '002228', '002414', '004280', '519771', '002619', '004145', '002364', '001338', '519769', '002026', '002935', '001567', '001406', '519761', '004757', '003143', '003183', '003512']
2.21885063732088, 1.3441662061046369, 0.6057939112691387, [38, 41, 6, 33, 12, 17, 25, 30, 3, 14, 31, 21, 29, 13, 5, 1, 39, 32, 37, 36], ['519759', '519771', '001580', '004280', '002228', '002435', '003183', '004011', '001407', '002364', '004145', '002935', '003967', '002262', '001567', '001338', '519761', '004226', '519626', '519228']
2.239022674729117, 1.3598189535988565, 0.6073270132306147, [28, 40, 21, 12, 30, 36, 17, 31, 27, 10, 16, 11, 2, 35, 39, 5, 37, 20, 14, 1], ['003604', '519769', '002935', '002228', '004011', '519228', '002435', '004145', '003512', '002088', '002431', '002117', '001406', '004757', '519761', '001567', '519626', '002729', '002364', '001338']
2.240286697332293, 1.3545888548183902, 0.6046497782767798, [22, 36, 16, 5, 30, 1, 12, 0, 20, 14, 39, 31, 11, 13, 41, 33, 10, 21, 37, 7], ['003031', '519228', '002431', '001567', '004011', '001338', '002228', '001165', '002729', '002364', '519761', '004145', '002117', '002262', '519771', '004280', '002088', '002935', '519626', '002010']
